item_id,order_id,product_id,quantity,unit_price,freight_value
ITEM-024025,ORD-005877,PROD-0344,4,2744.88,79.93
ITEM-024026,ORD-004145,PROD-0542,3,2218.22,20.17
ITEM-024027,ORD-003176,PROD-0453,2,705.48,125.94
ITEM-024028,ORD-001921,PROD-0354,5,1402.73,120.25
ITEM-024029,ORD-003685,PROD-0597,3,2429.37,40.97
ITEM-024030,ORD-009692,PROD-0802,3,2793.83,17.72
ITEM-024031,ORD-008744,PROD-0858,4,2946.42,7.43
ITEM-024032,ORD-014335,PROD-0812,5,1338.36,61.31
ITEM-024033,ORD-008072,PROD-0965,5,321.36,10.88
ITEM-024034,ORD-013342,PROD-0346,5,1271.73,104.49
ITEM-024035,ORD-005195,PROD-0606,1,2005.91,147.34
ITEM-024036,ORD-001566,PROD-0638,4,148.68,90.06
ITEM-024037,ORD-008435,PROD-0468,5,2083.37,142.12
ITEM-024038,ORD-001689,PROD-0617,5,2093.49,52.44
ITEM-024039,ORD-000336,PROD-0716,1,497.42,35.6
ITEM-024040,ORD-002283,PROD-0291,3,2648.72,29.1
ITEM-024041,ORD-001384,PROD-0240,2,217.17,72.54
ITEM-024042,ORD-000684,PROD-0673,1,119.65,6.94
ITEM-024043,ORD-006236,PROD-0499,4,2510.4,72.69
ITEM-024044,ORD-008497,PROD-0641,1,1197.4,22.56
ITEM-024045,ORD-002863,PROD-0523,3,2055.34,139.51
ITEM-024046,ORD-009874,PROD-0793,2,2470.2,27.75
ITEM-024047,ORD-005381,PROD-0389,-2,1298.32,76.35
ITEM-024048,ORD-013658,PROD-0356,2,360.48,126.42
ITEM-024049,ORD-006442,PROD-0246,2,2729.85,135.37
ITEM-024050,ORD-002672,PROD-0014,5,924.39,43.36
ITEM-024051,ORD-004607,PROD-0026,3,292.84,42.35
ITEM-024052,ORD-006301,PROD-0129,4,34.56,59.09
ITEM-024053,ORD-003368,PROD-0962,4,1297.85,32.08
ITEM-024054,ORD-002853,PROD-0997,4,2529.14,66.49
ITEM-024055,ORD-003534,PROD-0799,3,1295.05,25.98
ITEM-024056,ORD-001341,PROD-0795,1,2667.9,22.95
ITEM-024057,ORD-008252,PROD-0233,4,1049.28,88.3
ITEM-024058,ORD-005241,PROD-0571,4,2306.28,133.15
ITEM-024059,ORD-003694,PROD-0450,3,1719.68,74.37
ITEM-024060,ORD-002925,PROD-0258,0,2275.24,135.42
ITEM-024061,ORD-000929,PROD-0425,4,2899.31,47.06
ITEM-024062,ORD-005092,PROD-0886,4,1422.39,68.6
ITEM-024063,ORD-004318,PROD-0676,1,2012.08,142.09
ITEM-024064,ORD-001235,PROD-0001,4,,27.44
ITEM-024065,ORD-010791,PROD-0383,4,1782.16,15.91
ITEM-024066,ORD-002768,PROD-0576,3,2743.82,78.33
ITEM-024067,ORD-005108,PROD-0327,2,434.89,34.22
ITEM-024068,ORD-013052,PROD-0367,2,830.79,62.92
ITEM-024069,ORD-011320,PROD-0396,1,1947.6,67.0
ITEM-024070,ORD-013065,PROD-0697,4,79.03,18.89
ITEM-024071,ORD-010178,PROD-0749,1,2600.2,50.45
ITEM-024072,ORD-011692,PROD-0696,2,239.98,6.34
ITEM-024073,ORD-011469,PROD-0076,5,1622.95,12.62
ITEM-024074,ORD-014841,PROD-0382,3,2993.95,77.18
ITEM-024075,ORD-000934,PROD-0294,3,93.41,31.78
ITEM-024076,ORD-012295,PROD-0748,3,636.13,137.67
ITEM-024077,ORD-003391,PROD-9796,3,983.62,27.29
ITEM-024078,ORD-000099,PROD-0298,5,1546.1,34.55
ITEM-024079,ORD-000743,PROD-0085,4,2080.03,76.31
ITEM-024080,ORD-014146,PROD-0993,3,689.28,129.09
ITEM-024081,ORD-008387,PROD-0894,1,1366.66,5.07
ITEM-024082,ORD-014192,PROD-0200,2,457.45,63.87
ITEM-024083,ORD-000999,PROD-0034,1,443.37,98.21
ITEM-024084,ORD-006299,PROD-0568,2,1099.07,76.49
ITEM-024085,ORD-006159,PROD-0987,4,2587.25,124.52
ITEM-024086,ORD-008187,PROD-9151,2,76.94,59.3
ITEM-024087,ORD-002763,PROD-0927,4,2457.97,64.41
ITEM-024088,ORD-007491,PROD-0026,5,1804.16,132.17
ITEM-024089,ORD-008178,PROD-0186,4,2469.61,53.62
ITEM-024090,ORD-010607,PROD-0523,4,732.2,80.06
ITEM-024091,ORD-002695,PROD-0284,2,2049.3,5.3
ITEM-024092,ORD-006226,PROD-0483,-1,2641.52,76.87
ITEM-024093,ORD-012293,PROD-0550,4,2862.5,81.72
ITEM-024094,ORD-011689,PROD-0502,4,790.59,102.53
ITEM-024095,ORD-008956,PROD-0483,3,1954.62,34.37
ITEM-024096,ORD-000969,PROD-0288,1,1371.67,46.12
ITEM-024097,ORD-007052,PROD-0367,1,1203.15,103.35
ITEM-024098,ORD-012455,PROD-0269,1,2491.84,145.27
ITEM-024099,ORD-009703,PROD-0455,3,2225.87,148.21
ITEM-024100,ORD-001994,PROD-0602,3,1537.57,125.3
ITEM-024101,ORD-010630,PROD-0421,4,987.32,59.98
ITEM-024102,ORD-004460,PROD-0589,5,282.25,121.27
ITEM-024103,ORD-009091,PROD-0990,2,193.4,78.5
ITEM-024104,ORD-012071,PROD-0529,2,2045.3,40.04
ITEM-024105,ORD-006584,PROD-0906,2,1048.45,13.07
ITEM-024106,ORD-008170,PROD-0370,5,2815.62,140.86
ITEM-024107,ORD-005496,PROD-0799,2,82.83,115.03
ITEM-024108,ORD-010616,PROD-0065,1,1207.88,86.02
ITEM-024109,ORD-005111,PROD-0709,2,1071.22,120.0
ITEM-024110,ORD-004654,PROD-0891,1,1932.26,72.06
ITEM-024111,ORD-006572,PROD-0790,4,2232.48,28.64
ITEM-024112,ORD-006604,PROD-0371,4,377.46,130.11
ITEM-024113,ORD-005564,PROD-0862,2,1221.58,142.99
ITEM-024114,ORD-014739,PROD-0094,5,1924.99,100.96
ITEM-024115,ORD-014260,PROD-0077,1,2979.44,76.83
ITEM-024116,ORD-001386,PROD-0649,3,2185.55,63.6
ITEM-024117,ORD-010499,PROD-9131,1,1717.16,128.38
ITEM-024118,ORD-002826,PROD-0452,2,1412.66,116.92
ITEM-024119,ORD-001494,PROD-0805,1,1535.32,30.31
ITEM-024120,ORD-001089,PROD-0401,4,415.84,86.92
ITEM-024121,ORD-006751,PROD-0822,1,887.75,137.97
ITEM-024122,ORD-005601,PROD-0256,1,1357.37,99.96
ITEM-024123,ORD-005449,PROD-0639,4,2744.95,112.47
ITEM-024124,ORD-006319,PROD-0201,1,1058.96,148.82
ITEM-024125,ORD-001481,PROD-0165,3,,92.22
ITEM-024126,ORD-010245,PROD-0032,1,1689.5,141.81
ITEM-024127,ORD-007894,PROD-0229,1,287.18,87.83
ITEM-024128,ORD-003170,PROD-0558,2,871.6,44.12
ITEM-024129,ORD-002887,PROD-0164,5,469.05,134.73
ITEM-024130,ORD-005028,PROD-0556,1,889.99,70.13
ITEM-024131,ORD-003744,PROD-0331,1,1316.5,130.27
ITEM-024132,ORD-011160,PROD-0712,3,1795.42,108.09
ITEM-024133,ORD-009152,PROD-0682,2,414.83,111.14
ITEM-024134,ORD-000074,PROD-0240,1,267.02,76.5
ITEM-024135,ORD-010216,PROD-0793,4,424.94,141.65
ITEM-024136,ORD-011743,PROD-0672,3,1645.45,11.77
ITEM-024137,ORD-002672,PROD-0755,1,2616.26,50.29
ITEM-024138,ORD-008920,PROD-0409,2,749.93,38.43
ITEM-024139,ORD-001775,PROD-0655,4,2030.24,109.04
ITEM-024140,ORD-008932,PROD-0248,1,2143.78,146.83
ITEM-024141,ORD-012019,PROD-0781,1,1308.47,37.73
ITEM-024142,ORD-002429,PROD-0269,3,659.0,53.58
ITEM-024143,ORD-006211,PROD-0743,2,1996.18,59.29
ITEM-024144,ORD-001560,PROD-0221,3,2924.7,44.17
ITEM-024145,ORD-007059,PROD-0509,1,2974.67,52.22
ITEM-024146,ORD-008371,PROD-0313,2,926.72,85.31
ITEM-024147,ORD-002878,PROD-0279,3,1860.7,91.73
ITEM-024148,ORD-002510,PROD-0081,5,2912.8,106.44
ITEM-024149,ORD-011266,PROD-0239,3,2592.73,11.89
ITEM-024150,ORD-007289,PROD-0108,3,887.61,21.6
ITEM-024151,ORD-010552,PROD-0676,3,196.2,137.76
ITEM-024152,ORD-008317,PROD-0213,2,446.26,51.47
ITEM-024153,ORD-008256,PROD-0209,1,789.69,111.4
ITEM-024154,ORD-001118,PROD-0213,1,54.1,148.06
ITEM-024155,ORD-005813,PROD-0139,4,1101.49,141.72
ITEM-024156,ORD-003226,PROD-0437,1,1763.34,64.06
ITEM-024157,ORD-005592,PROD-0271,5,284.12,10.51
ITEM-024158,ORD-012023,PROD-0309,3,1141.61,24.09
ITEM-024159,ORD-001125,PROD-0775,5,2428.68,32.12
ITEM-024160,ORD-010417,PROD-0156,1,1369.84,61.67
ITEM-024161,ORD-004796,PROD-0698,4,255.58,35.08
ITEM-024162,ORD-009390,PROD-0272,5,595.31,84.14
ITEM-024163,ORD-003718,PROD-0735,4,811.53,98.91
ITEM-024164,ORD-003228,PROD-0234,4,2964.55,74.31
ITEM-024165,ORD-003048,PROD-0560,1,840.95,70.39
ITEM-024166,ORD-013786,PROD-0985,2,2370.61,88.49
ITEM-024167,ORD-012237,PROD-0085,2,15.04,59.13
ITEM-024168,ORD-005588,PROD-0996,3,826.71,122.03
ITEM-024169,ORD-013348,PROD-0124,5,175.45,105.97
ITEM-024170,ORD-007083,PROD-0468,2,62.85,58.6
ITEM-024171,ORD-011876,PROD-0517,3,1124.15,132.36
ITEM-024172,ORD-008696,PROD-0884,1,2194.73,123.48
ITEM-024173,ORD-002689,PROD-0723,5,1835.42,57.82
ITEM-024174,ORD-005091,PROD-0634,5,864.83,34.94
ITEM-024175,ORD-001176,PROD-0260,5,,109.02
ITEM-024176,ORD-011248,PROD-0805,3,1409.58,43.84
ITEM-024177,ORD-001652,PROD-0441,1,,91.06
ITEM-024178,ORD-007467,PROD-0761,5,270.73,27.38
ITEM-024179,ORD-000011,PROD-0133,2,1642.71,91.3
ITEM-024180,ORD-000716,PROD-0813,5,1882.18,106.0
ITEM-024181,ORD-010103,PROD-0330,2,1099.94,80.36
ITEM-024182,ORD-014365,PROD-0027,3,2270.04,83.45
ITEM-024183,ORD-014147,PROD-0441,1,2570.97,19.68
ITEM-024184,ORD-010687,PROD-0976,3,2313.97,39.96
ITEM-024185,ORD-014808,PROD-0164,4,1177.7,146.46
ITEM-024186,ORD-012098,PROD-0967,5,1793.26,54.78
ITEM-024187,ORD-008219,PROD-0718,1,298.63,116.26
ITEM-024188,ORD-013328,PROD-0737,3,2241.76,101.66
ITEM-024189,ORD-009828,PROD-0081,5,601.2,121.94
ITEM-024190,ORD-000990,PROD-0034,4,2034.39,75.75
ITEM-024191,ORD-005625,PROD-0210,1,740.04,124.69
ITEM-024192,ORD-003767,PROD-0443,2,1569.4,49.7
ITEM-024193,ORD-002059,PROD-0128,4,173.65,27.08
ITEM-024194,ORD-005868,PROD-0849,2,1397.96,47.28
ITEM-024195,ORD-005023,PROD-0224,4,1701.16,129.48
ITEM-024196,ORD-014851,PROD-0369,5,1504.86,139.86
ITEM-024197,ORD-003237,PROD-0262,2,285.44,68.28
ITEM-024198,ORD-014449,PROD-0527,1,218.3,83.42
ITEM-024199,ORD-001982,PROD-0703,5,2530.31,92.2
ITEM-024200,ORD-005166,PROD-0177,3,2373.51,24.19
ITEM-024201,ORD-010082,PROD-0027,4,317.1,149.19
ITEM-024202,ORD-003447,PROD-0742,2,2404.07,37.73
ITEM-024203,ORD-006974,PROD-0956,5,290.62,78.35
ITEM-024204,ORD-013749,PROD-0014,2,2925.67,73.89
ITEM-024205,ORD-004009,PROD-0250,3,310.47,121.6
ITEM-024206,ORD-011077,PROD-0871,1,1387.42,97.8
ITEM-024207,ORD-014201,PROD-0476,5,220.99,101.47
ITEM-024208,ORD-014962,PROD-0287,4,189.38,104.31
ITEM-024209,ORD-003213,PROD-0084,5,1813.31,104.57
ITEM-024210,ORD-010705,PROD-0801,4,2576.74,127.19
ITEM-024211,ORD-003704,PROD-0188,4,2635.27,38.25
ITEM-024212,ORD-000421,PROD-0147,2,2397.58,59.18
ITEM-024213,ORD-007334,PROD-0295,5,2259.49,54.28
ITEM-024214,ORD-006774,PROD-0863,1,986.09,118.88
ITEM-024215,ORD-009310,PROD-0786,4,2509.51,44.73
ITEM-024216,ORD-010823,PROD-0143,2,837.27,149.39
ITEM-024217,ORD-002860,PROD-0518,1,868.82,80.78
ITEM-024218,ORD-011219,PROD-0129,1,1983.45,56.99
ITEM-024219,ORD-010886,PROD-0006,5,2922.73,111.02
ITEM-024220,ORD-012741,PROD-0278,5,2674.45,44.03
ITEM-024221,ORD-004486,PROD-0532,2,1412.35,79.06
ITEM-024222,ORD-010658,PROD-0250,3,2423.71,27.51
ITEM-024223,ORD-007326,PROD-0068,4,139.33,58.16
ITEM-024224,ORD-002669,PROD-0834,4,2398.8,131.32
ITEM-024225,ORD-013296,PROD-0735,3,1039.96,83.09
ITEM-024226,ORD-013778,PROD-0400,5,2665.17,89.08
ITEM-024227,ORD-000860,PROD-0013,2,837.28,62.66
ITEM-024228,ORD-004558,PROD-0525,3,200.94,139.93
ITEM-024229,ORD-008943,PROD-0225,4,329.7,133.18
ITEM-024230,ORD-012022,PROD-0420,2,430.19,30.85
ITEM-024231,ORD-013473,PROD-0690,3,375.95,122.18
ITEM-024232,ORD-014030,PROD-0173,5,150.64,92.59
ITEM-024233,ORD-001722,PROD-0979,2,1410.75,147.25
ITEM-024234,ORD-006275,PROD-0294,5,2673.98,70.01
ITEM-024235,ORD-003537,PROD-0718,2,2858.62,27.63
ITEM-024236,ORD-001150,PROD-0049,2,290.3,18.29
ITEM-024237,ORD-008279,PROD-0671,5,265.55,92.75
ITEM-024238,ORD-013056,PROD-0105,4,2916.81,92.54
ITEM-024239,ORD-009339,PROD-0926,4,2087.34,23.73
ITEM-024240,ORD-000433,PROD-0197,5,1259.02,121.45
ITEM-024241,ORD-000450,PROD-0139,4,2072.1,105.92
ITEM-024242,ORD-000366,PROD-9829,2,2622.13,129.73
ITEM-024243,ORD-012715,PROD-0534,4,895.02,16.36
ITEM-024244,ORD-007659,PROD-0021,3,2411.22,123.95
ITEM-024245,ORD-014721,PROD-0969,4,2599.64,49.01
ITEM-024246,ORD-007295,PROD-0136,5,1099.25,92.85
ITEM-024247,ORD-001416,PROD-0368,3,2318.57,34.87
ITEM-024248,ORD-007908,PROD-0868,1,2233.97,130.75
ITEM-024249,ORD-005589,PROD-0834,1,2123.55,136.1
ITEM-024250,ORD-002278,PROD-0082,4,1999.65,55.4
ITEM-024251,ORD-011383,PROD-0494,2,2369.1,48.46
ITEM-024252,ORD-014131,PROD-0772,1,1510.64,10.69
ITEM-024253,ORD-014925,PROD-0596,3,1946.76,118.37
ITEM-024254,ORD-009663,PROD-0770,2,1700.41,19.4
ITEM-024255,ORD-003692,PROD-0382,3,131.05,99.55
ITEM-024256,ORD-009623,PROD-0164,3,405.88,59.69
ITEM-024257,ORD-000104,PROD-0304,2,2141.25,81.07
ITEM-024258,ORD-007961,PROD-0502,4,1565.12,25.54
ITEM-024259,ORD-006251,PROD-0890,4,365.13,37.63
ITEM-024260,ORD-011524,PROD-0183,5,1603.2,72.1
ITEM-024261,ORD-007325,PROD-0930,4,2238.07,26.71
ITEM-024262,ORD-001468,PROD-0627,5,2993.69,61.93
ITEM-024263,ORD-003786,PROD-0237,4,1086.78,23.4
ITEM-024264,ORD-007531,PROD-0506,3,2125.84,7.97
ITEM-024265,ORD-010333,PROD-0628,1,2316.55,85.12
ITEM-024266,ORD-000269,PROD-0521,4,1413.2,6.46
ITEM-024267,ORD-011193,PROD-0728,3,1935.41,20.11
ITEM-024268,ORD-004750,PROD-0184,2,2744.45,32.08
ITEM-024269,ORD-014026,PROD-0775,1,894.4,24.95
ITEM-024270,ORD-010666,PROD-0967,2,937.05,33.21
ITEM-024271,ORD-012050,PROD-0123,4,2602.65,137.47
ITEM-024272,ORD-010289,PROD-0197,4,968.49,20.01
ITEM-024273,ORD-008078,PROD-0754,3,2872.43,113.4
ITEM-024274,ORD-014587,PROD-0766,1,626.37,5.75
ITEM-024275,ORD-004227,PROD-0459,2,1459.11,114.29
ITEM-024276,ORD-003810,PROD-0659,0,2243.67,29.01
ITEM-024277,ORD-002446,PROD-0825,5,474.33,71.57
ITEM-024278,ORD-009610,PROD-0665,2,2690.36,105.17
ITEM-024279,ORD-008526,PROD-0108,2,1881.81,134.23
ITEM-024280,ORD-009991,PROD-0382,2,542.24,101.42
ITEM-024281,ORD-001381,PROD-0501,2,138.41,73.36
ITEM-024282,ORD-002316,PROD-0072,3,1239.61,149.45
ITEM-024283,ORD-000511,PROD-0437,5,912.41,121.02
ITEM-024284,ORD-010598,PROD-0766,4,2470.39,33.45
ITEM-024285,ORD-002018,PROD-0738,1,570.31,43.52
ITEM-024286,ORD-011474,PROD-0130,2,22.79,18.22
ITEM-024287,ORD-007650,PROD-0064,1,657.17,64.4
ITEM-024288,ORD-014514,PROD-0310,4,2896.75,51.98
ITEM-024289,ORD-013303,PROD-0268,5,1188.01,111.12
ITEM-024290,ORD-012426,PROD-0920,5,1322.01,105.41
ITEM-024291,ORD-005451,PROD-0495,1,2819.06,64.91
ITEM-024292,ORD-004356,PROD-0788,3,1717.92,94.13
ITEM-024293,ORD-003198,PROD-0976,3,1262.25,71.58
ITEM-024294,ORD-012009,PROD-0143,2,2278.64,15.86
ITEM-024295,ORD-009403,PROD-0459,1,1693.97,43.85
ITEM-024296,ORD-014386,PROD-0039,1,1680.67,89.06
ITEM-024297,ORD-011883,PROD-0355,2,2686.93,58.98
ITEM-024298,ORD-008609,PROD-0130,5,1849.38,149.41
ITEM-024299,ORD-010674,PROD-0398,5,210.68,8.71
ITEM-024300,ORD-005283,PROD-0811,3,2864.81,85.86
ITEM-024301,ORD-014530,PROD-0502,1,802.09,111.38
ITEM-024302,ORD-001173,PROD-0772,4,2739.03,101.72
ITEM-024303,ORD-002603,PROD-0303,1,27.83,90.08
ITEM-024304,ORD-005377,PROD-0240,5,902.16,139.0
ITEM-024305,ORD-001586,PROD-0624,2,2253.17,10.58
ITEM-024306,ORD-000867,PROD-0197,1,124.27,95.83
ITEM-024307,ORD-013516,PROD-0530,2,2743.87,120.42
ITEM-024308,ORD-000661,PROD-0618,5,2824.0,129.95
ITEM-024309,ORD-003493,PROD-0712,5,1107.42,28.9
ITEM-024310,ORD-000302,PROD-0528,4,2143.22,14.1
ITEM-024311,ORD-012329,PROD-0728,3,1481.09,143.06
ITEM-024312,ORD-009133,PROD-0098,1,1331.35,138.44
ITEM-024313,ORD-005551,PROD-0836,5,1172.59,51.39
ITEM-024314,ORD-013976,PROD-0320,3,1865.67,91.5
ITEM-024315,ORD-000180,PROD-0034,4,1856.62,71.43
ITEM-024316,ORD-003916,PROD-0786,2,1322.67,132.19
ITEM-024317,ORD-000965,PROD-0844,5,2807.42,40.64
ITEM-024318,ORD-008779,PROD-1000,3,717.84,85.22
ITEM-024319,ORD-009820,PROD-0936,2,2355.01,81.23
ITEM-024320,ORD-010062,PROD-0769,4,520.13,10.6
ITEM-024321,ORD-007491,PROD-0165,5,1348.53,49.08
ITEM-024322,ORD-007548,PROD-0154,1,2932.22,108.96
ITEM-024323,ORD-001740,PROD-0467,3,431.61,85.59
ITEM-024324,ORD-013785,PROD-0572,2,2017.7,37.42
ITEM-024325,ORD-006135,PROD-0292,2,1605.09,82.78
ITEM-024326,ORD-010760,PROD-0417,1,1332.56,131.82
ITEM-024327,ORD-013017,PROD-0533,2,2706.1,146.96
ITEM-024328,ORD-000539,PROD-0829,1,223.54,126.3
ITEM-024329,ORD-002931,PROD-0362,3,2724.85,46.26
ITEM-024330,ORD-005931,PROD-0337,1,15.99,41.27
ITEM-024331,ORD-010666,PROD-0706,2,2883.49,31.44
ITEM-024332,ORD-011726,PROD-0600,1,1415.88,61.36
ITEM-024333,ORD-012625,PROD-0382,5,662.96,53.69
ITEM-024334,ORD-001293,PROD-0408,2,2998.34,79.2
ITEM-024335,ORD-004285,PROD-0434,1,1433.49,77.97
ITEM-024336,ORD-007990,PROD-0671,4,614.57,101.86
ITEM-024337,ORD-014799,PROD-0848,5,,58.39
ITEM-024338,ORD-004934,PROD-0212,3,367.71,18.24
ITEM-024339,ORD-009270,PROD-0935,3,240.75,17.13
ITEM-024340,ORD-011516,PROD-0302,5,2140.85,84.7
ITEM-024341,ORD-012976,PROD-0639,2,1237.41,114.87
ITEM-024342,ORD-005380,PROD-0813,4,736.86,80.69
ITEM-024343,ORD-004359,PROD-0291,3,2109.0,5.34
ITEM-024344,ORD-014714,PROD-0295,5,1647.85,88.37
ITEM-024345,ORD-013562,PROD-0946,4,2557.9,81.34
ITEM-024346,ORD-012360,PROD-0449,1,1939.53,148.04
ITEM-024347,ORD-009374,PROD-0042,3,2795.62,67.05
ITEM-024348,ORD-013270,PROD-0667,0,426.15,26.13
ITEM-024349,ORD-003854,PROD-0235,5,594.4,135.01
ITEM-024350,ORD-001880,PROD-0675,4,1390.44,61.03
ITEM-024351,ORD-003252,PROD-0940,2,472.73,67.52
ITEM-024352,ORD-013918,PROD-0378,2,2172.72,89.71
ITEM-024353,ORD-014102,PROD-0840,5,1476.45,47.63
ITEM-024354,ORD-011899,PROD-0461,1,987.93,23.76
ITEM-024355,ORD-008567,PROD-0931,5,55.19,27.71
ITEM-024356,ORD-009180,PROD-0290,4,2319.2,57.75
ITEM-024357,ORD-014606,PROD-0419,3,2982.64,105.97
ITEM-024358,ORD-001736,PROD-0958,3,2128.09,103.28
ITEM-024359,ORD-012282,PROD-0725,3,2187.57,108.11
ITEM-024360,ORD-013403,PROD-0182,4,594.86,49.22
ITEM-024361,ORD-001322,PROD-0706,4,1338.43,79.35
ITEM-024362,ORD-010271,PROD-1000,4,2918.66,108.38
ITEM-024363,ORD-010712,PROD-0298,2,2272.07,16.09
ITEM-024364,ORD-007436,PROD-0144,3,1969.04,19.38
ITEM-024365,ORD-013944,PROD-0754,3,694.4,45.52
ITEM-024366,ORD-008083,PROD-0394,5,268.39,139.64
ITEM-024367,ORD-002809,PROD-0565,5,822.38,88.46
ITEM-024368,ORD-012197,PROD-0402,1,2065.75,97.51
ITEM-024369,ORD-005926,PROD-0161,5,2585.36,104.16
ITEM-024370,ORD-000752,PROD-0295,5,603.49,96.32
ITEM-024371,ORD-008433,PROD-0548,4,2613.1,22.29
ITEM-024372,ORD-003052,PROD-0389,5,666.7,26.68
ITEM-024373,ORD-010726,PROD-0014,2,879.02,98.28
ITEM-024374,ORD-008613,PROD-0469,1,1404.45,92.97
ITEM-024375,ORD-001198,PROD-0006,5,2291.78,93.25
ITEM-024376,ORD-004816,PROD-0637,2,310.82,141.7
ITEM-024377,ORD-002705,PROD-0321,5,1858.77,89.51
ITEM-024378,ORD-005974,PROD-0842,3,175.95,70.57
ITEM-024379,ORD-010100,PROD-0258,1,2746.56,105.38
ITEM-024380,ORD-005622,PROD-0266,4,1467.51,58.55
ITEM-024381,ORD-001149,PROD-0961,4,1210.95,130.39
ITEM-024382,ORD-012167,PROD-0212,3,,127.81
ITEM-024383,ORD-004237,PROD-0572,2,548.5,127.35
ITEM-024384,ORD-011857,PROD-0938,5,349.88,71.78
ITEM-024385,ORD-001053,PROD-0821,2,1979.56,12.1
ITEM-024386,ORD-012807,PROD-0842,3,423.48,121.21
ITEM-024387,ORD-011278,PROD-0963,5,667.57,44.29
ITEM-024388,ORD-009831,PROD-0446,3,2614.53,114.13
ITEM-024389,ORD-010093,PROD-0120,2,2043.04,111.95
ITEM-024390,ORD-004611,PROD-0160,2,2613.34,74.79
ITEM-024391,ORD-009088,PROD-0864,3,1861.33,128.73
ITEM-024392,ORD-005471,PROD-0414,-1,2395.08,123.59
ITEM-024393,ORD-013032,PROD-0216,2,827.14,85.34
ITEM-024394,ORD-007275,PROD-0109,1,2682.1,125.17
ITEM-024395,ORD-000033,PROD-0523,3,1242.58,110.95
ITEM-024396,ORD-001922,PROD-0528,1,809.63,112.79
ITEM-024397,ORD-001519,PROD-0192,4,803.95,101.23
ITEM-024398,ORD-006841,PROD-0669,4,1027.54,56.38
ITEM-024399,ORD-004005,PROD-0771,4,177.06,56.2
ITEM-024400,ORD-010679,PROD-0753,1,,113.88
ITEM-024401,ORD-008289,PROD-0971,-1,893.11,53.3
ITEM-024402,ORD-000282,PROD-0912,5,1453.06,86.3
ITEM-024403,ORD-013666,PROD-0893,5,2163.56,88.14
ITEM-024404,ORD-006316,PROD-0240,2,2526.35,38.77
ITEM-024405,ORD-004888,PROD-0430,1,791.99,149.9
ITEM-024406,ORD-002246,PROD-0364,3,295.34,63.65
ITEM-024407,ORD-008299,PROD-0872,1,1362.62,31.97
ITEM-024408,ORD-009315,PROD-0178,1,660.61,8.82
ITEM-024409,ORD-009409,PROD-0256,3,836.23,88.79
ITEM-024410,ORD-008684,PROD-0654,5,2105.07,50.17
ITEM-024411,ORD-012703,PROD-0851,1,1007.13,56.35
ITEM-024412,ORD-004742,PROD-0761,1,525.47,37.25
ITEM-024413,ORD-001651,PROD-0397,2,1298.17,102.65
ITEM-024414,ORD-003668,PROD-0694,5,2619.35,105.34
ITEM-024415,ORD-012374,PROD-0575,1,622.56,141.81
ITEM-024416,ORD-000160,PROD-0361,4,96.44,142.65
ITEM-024417,ORD-007979,PROD-0360,4,1448.04,25.97
ITEM-024418,ORD-001594,PROD-0435,3,1757.99,35.69
ITEM-024419,ORD-003797,PROD-0346,4,2567.77,21.22
ITEM-024420,ORD-004079,PROD-0814,3,,11.88
ITEM-024421,ORD-001553,PROD-0844,5,1082.07,46.7
ITEM-024422,ORD-002947,PROD-0686,3,2721.08,50.72
ITEM-024423,ORD-002106,PROD-0031,5,350.25,32.56
ITEM-024424,ORD-014955,PROD-0823,5,629.38,89.18
ITEM-024425,ORD-000477,PROD-0134,4,424.47,62.25
ITEM-024426,ORD-006456,PROD-0402,2,2719.8,54.76
ITEM-024427,ORD-001744,PROD-0510,1,642.14,16.46
ITEM-024428,ORD-002006,PROD-0548,3,1101.2,148.1
ITEM-024429,ORD-012801,PROD-0228,3,535.99,117.97
ITEM-024430,ORD-008268,PROD-0185,2,966.69,96.4
ITEM-024431,ORD-008659,PROD-0438,2,2813.64,145.17
ITEM-024432,ORD-007723,PROD-9977,4,2422.28,92.9
ITEM-024433,ORD-000102,PROD-0563,5,565.41,75.93
ITEM-024434,ORD-010096,PROD-0895,1,149.49,8.68
ITEM-024435,ORD-009632,PROD-0583,2,236.15,124.28
ITEM-024436,ORD-005435,PROD-0750,1,,23.56
ITEM-024437,ORD-000565,PROD-0292,4,860.57,46.63
ITEM-024438,ORD-005735,PROD-0111,3,944.44,126.06
ITEM-024439,ORD-000588,PROD-0582,5,2973.99,145.92
ITEM-024440,ORD-012130,PROD-0717,3,1939.27,127.6
ITEM-024441,ORD-004576,PROD-0685,5,1160.12,131.67
ITEM-024442,ORD-000279,PROD-0493,5,2606.89,55.97
ITEM-024443,ORD-009528,PROD-0675,2,585.63,59.12
ITEM-024444,ORD-010646,PROD-0303,4,2378.98,63.73
ITEM-024445,ORD-002089,PROD-0306,3,329.19,46.06
ITEM-024446,ORD-000561,PROD-0101,5,48.34,52.47
ITEM-024447,ORD-013186,PROD-0752,2,2490.98,148.7
ITEM-024448,ORD-012660,PROD-0011,1,2743.88,131.09
ITEM-024449,ORD-004257,PROD-0188,2,2577.74,87.0
ITEM-024450,ORD-009501,PROD-0986,2,624.62,5.37
ITEM-024451,ORD-009825,PROD-0820,4,649.08,131.14
ITEM-024452,ORD-003969,PROD-0762,1,2210.27,37.36
ITEM-024453,ORD-005385,PROD-0930,5,1009.43,97.45
