payment_id,order_id,payment_type,installments,amount
PAY-012790,ORD-011841,boleto,1,6855.8
PAY-012791,ORD-009581,credit_card,2,-120.09
PAY-012792,ORD-008215,credit_card,7,7999.64
PAY-012793,ORD-002685,debit_card,1,4028.88
PAY-012794,ORD-011761,debit_card,1,1318.65
PAY-012795,ORD-009237,voucher,1,2034.82
PAY-012796,ORD-010918,debit_card,1,724.25
PAY-012797,ORD-006887,debit_card,1,71.4
PAY-012798,ORD-005397,credit_card,3,4795.91
PAY-012799,ORD-006440,credit_card,9,3973.77
PAY-012800,ORD-011583,voucher,1,3504.86
PAY-012801,ORD-001533,voucher,1,7956.69
PAY-012802,ORD-007555,debit_card,1,7866.39
PAY-012803,ORD-007824,boleto,1,4472.9
PAY-012804,ORD-003216,credit_card,3,3253.44
PAY-012805,ORD-011840,debit_card,1,3887.34
PAY-012806,ORD-013820,credit_card,4,1664.21
PAY-012807,ORD-013183,debit_card,1,688.23
PAY-012808,ORD-000594,voucher,1,380.36
PAY-012809,ORD-003974,debit_card,1,2635.77
PAY-012810,ORD-012657,credit_card,6,7949.07
PAY-012811,ORD-012352,boleto,1,6848.89
PAY-012812,ORD-001014,credit_card,12,6705.58
PAY-012813,ORD-007746,credit_card,2,1376.69
PAY-012814,ORD-001188,credit_card,12,3435.28
PAY-012815,ORD-007627,voucher,1,936.25
PAY-012816,ORD-003414,voucher,1,3546.65
PAY-012817,ORD-010824,voucher,1,2340.34
PAY-012818,ORD-011799,cash,1,1965.21
PAY-012819,ORD-002852,boleto,1,4275.11
PAY-012820,ORD-004158,debit_card,1,799.89
PAY-012821,ORD-009227,boleto,1,3265.11
PAY-012822,ORD-013943,credit_card,10,830.5
PAY-012823,ORD-013881,voucher,,1469.3
PAY-012824,ORD-000204,voucher,1,3279.21
PAY-012825,ORD-000376,voucher,1,1982.24
PAY-012826,ORD-011936,debit_card,1,4588.42
PAY-012827,ORD-000292,voucher,1,7336.97
PAY-012828,ORD-014721,credit_card,9,4855.14
PAY-012829,ORD-001805,debit_card,1,4911.6
PAY-012830,ORD-014331,credit_card,8,3261.78
PAY-012831,ORD-007721,voucher,1,2303.88
PAY-012832,ORD-003250,credit_card,2,2588.99
PAY-012833,ORD-004099,debit_card,1,3628.62
PAY-012834,ORD-007400,credit_card,12,2953.93
PAY-012835,ORD-000156,debit_card,1,2729.92
PAY-012836,ORD-003980,voucher,1,2139.13
PAY-012837,ORD-007918,voucher,1,6195.63
PAY-012838,ORD-014923,boleto,1,4631.64
PAY-012839,ORD-008579,credit_card,2,914.02
PAY-012840,ORD-004722,voucher,1,110.92
PAY-012841,ORD-006000,credit_card,3,5351.82
PAY-012842,ORD-005026,debit_card,1,1359.09
PAY-012843,ORD-008908,boleto,1,2090.57
PAY-012844,ORD-014288,credit_card,1,7068.01
PAY-012845,ORD-008058,voucher,1,2909.63
PAY-012846,ORD-004203,voucher,1,4048.53
PAY-012847,ORD-003612,,1,1728.88
PAY-012848,ORD-013499,voucher,1,2475.08
PAY-012849,ORD-003538,voucher,1,2797.21
PAY-012850,ORD-011580,boleto,1,5755.71
PAY-012851,ORD-005240,debit_card,1,4866.09
PAY-012852,ORD-013653,debit_card,1,2759.35
PAY-012853,ORD-004649,credit_card,7,5571.09
PAY-012854,ORD-003755,credit_card,2,7043.43
PAY-012855,ORD-006330,debit_card,1,7243.75
PAY-012856,ORD-007424,credit_card,7,1854.85
PAY-012857,ORD-012519,credit_card,1,4542.68
PAY-012858,ORD-005331,debit_card,,4050.65
PAY-012859,ORD-005600,debit_card,1,7924.95
PAY-012860,ORD-001976,voucher,1,-183.08
PAY-012861,ORD-001668,credit_card,6,2626.08
PAY-012862,ORD-003202,boleto,1,4322.91
PAY-012863,ORD-007429,debit_card,1,1171.63
PAY-012864,ORD-007812,debit_card,1,2046.38
PAY-012865,ORD-004922,bitcoin,12,5164.51
PAY-012866,ORD-012789,voucher,1,6222.36
PAY-012867,ORD-014981,credit_card,5,961.5
PAY-012868,ORD-014289,credit_card,4,4444.85
PAY-012869,ORD-006292,boleto,1,1039.97
PAY-012870,ORD-001346,boleto,1,805.47
PAY-012871,ORD-003628,credit_card,11,960.22
PAY-012872,ORD-009408,debit_card,1,3245.78
PAY-012873,ORD-010856,boleto,1,5897.59
PAY-012874,ORD-011350,debit_card,1,6416.16
PAY-012875,ORD-007901,boleto,1,6487.08
PAY-012876,ORD-004663,voucher,1,5877.67
PAY-012877,ORD-001506,debit_card,1,4814.05
PAY-012878,ORD-010337,voucher,1,3345.6
PAY-012879,ORD-004802,debit_card,1,5397.45
PAY-012880,ORD-014090,debit_card,1,-264.03
PAY-012881,ORD-013701,debit_card,1,846.08
PAY-012882,ORD-002476,voucher,1,7072.78
PAY-012883,ORD-014555,debit_card,1,4780.8
PAY-012884,ORD-003633,credit_card,10,1657.29
PAY-012885,ORD-000243,credit_card,12,191.65
PAY-012886,ORD-012035,voucher,1,1758.99
PAY-012887,ORD-008269,debit_card,1,3817.08
PAY-012888,ORD-004657,credit_card,3,737.96
PAY-012889,ORD-007080,debit_card,1,3420.64
PAY-012890,ORD-005531,boleto,1,5194.97
PAY-012891,ORD-006987,voucher,1,4559.4
PAY-012892,ORD-000491,credit_card,8,5216.73
PAY-012893,ORD-000337,debit_card,1,5373.83
PAY-012894,ORD-011089,credit_card,2,4701.4
PAY-012895,ORD-012101,boleto,1,2896.69
PAY-012896,ORD-002811,debit_card,1,4097.29
PAY-012897,ORD-008303,credit_card,5,7397.17
PAY-012898,ORD-000507,debit_card,1,6961.03
PAY-012899,ORD-014638,boleto,1,5047.0
PAY-012900,ORD-006087,voucher,1,2006.04
PAY-012901,ORD-005935,debit_card,1,1695.16
PAY-012902,ORD-002218,credit_card,8,1398.27
PAY-012903,ORD-012786,credit_card,6,3953.95
PAY-012904,ORD-012054,boleto,1,5201.65
PAY-012905,ORD-010084,boleto,1,6079.03
PAY-012906,ORD-003529,boleto,1,6870.3
PAY-012907,ORD-007733,debit_card,1,7640.01
PAY-012908,ORD-004886,voucher,1,5894.53
PAY-012909,ORD-003449,debit_card,1,1265.52
PAY-012910,ORD-006242,debit_card,1,7771.05
PAY-012911,ORD-014888,debit_card,1,1171.49
PAY-012912,ORD-001910,voucher,1,4685.36
PAY-012913,ORD-012283,voucher,1,6888.17
PAY-012914,ORD-003353,voucher,1,2045.1
PAY-012915,ORD-012372,voucher,1,6182.83
PAY-012916,ORD-010905,voucher,1,1594.19
PAY-012917,ORD-011975,credit_card,8,5388.77
PAY-012918,ORD-008322,credit_card,9,4751.67
PAY-012919,ORD-001561,voucher,1,3833.16
PAY-012920,ORD-005682,voucher,1,2212.55
PAY-012921,ORD-000828,credit_card,6,7247.37
PAY-012922,ORD-002907,debit_card,1,4136.98
PAY-012923,ORD-014572,voucher,1,6543.7
PAY-012924,ORD-007748,credit_card,4,5193.07
PAY-012925,ORD-004053,credit_card,8,4279.98
PAY-012926,ORD-002841,debit_card,1,6732.26
PAY-012927,ORD-000378,debit_card,1,5080.23
PAY-012928,ORD-002743,debit_card,1,-316.5
PAY-012929,ORD-012247,debit_card,1,5734.36
PAY-012930,ORD-009613,credit_card,12,1162.03
PAY-012931,ORD-007962,boleto,1,3073.13
PAY-012932,ORD-005195,voucher,1,2567.23
PAY-012933,ORD-004180,debit_card,1,4934.67
PAY-012934,ORD-006563,debit_card,1,481.29
PAY-012935,ORD-011211,voucher,1,6043.28
PAY-012936,ORD-002050,debit_card,1,5315.88
PAY-012937,ORD-003454,credit_card,5,3009.85
PAY-012938,ORD-002993,voucher,1,4567.56
PAY-012939,ORD-014666,boleto,1,1115.62
PAY-012940,ORD-004841,boleto,1,7478.84
PAY-012941,ORD-003686,debit_card,1,1434.83
PAY-012942,ORD-002006,debit_card,1,339.87
PAY-012943,ORD-004550,credit_card,4,537.02
PAY-012944,ORD-005418,boleto,1,5718.92
PAY-012945,ORD-006649,voucher,1,7978.18
PAY-012946,ORD-004918,boleto,1,2628.2
PAY-012947,ORD-004757,credit_card,10,6599.52
PAY-012948,ORD-014168,credit_card,12,5044.83
PAY-012949,ORD-001000,debit_card,1,4855.91
PAY-012950,ORD-009117,debit_card,1,4994.6
PAY-012951,ORD-003042,credit_card,7,725.33
PAY-012952,ORD-010874,credit_card,4,1227.68
PAY-012953,ORD-007990,voucher,1,6538.36
PAY-012954,ORD-003787,credit_card,10,6779.98
PAY-012955,ORD-006024,boleto,1,4268.4
PAY-012956,ORD-006163,credit_card,10,4468.06
PAY-012957,ORD-009258,voucher,1,3417.88
PAY-012958,ORD-014758,voucher,1,6844.15
PAY-012959,ORD-006099,credit_card,4,2354.47
PAY-012960,ORD-005847,debit_card,1,859.23
PAY-012961,ORD-010942,credit_card,2,2150.29
PAY-012962,ORD-009644,debit_card,1,4130.06
PAY-012963,ORD-008669,debit_card,1,5113.93
PAY-012964,ORD-000416,credit_card,6,6838.29
PAY-012965,ORD-005248,debit_card,1,1147.97
PAY-012966,ORD-005707,voucher,1,4410.19
PAY-012967,ORD-002563,credit_card,12,7906.38
PAY-012968,ORD-001200,voucher,1,230.12
PAY-012969,ORD-003813,debit_card,1,4630.66
PAY-012970,ORD-005322,voucher,1,7492.49
PAY-012971,ORD-011179,credit_card,1,3313.0
PAY-012972,ORD-014818,voucher,1,5102.23
PAY-012973,ORD-014006,debit_card,1,3613.83
PAY-012974,ORD-006766,debit_card,1,3765.12
PAY-012975,ORD-004175,boleto,1,2316.83
PAY-012976,ORD-005439,debit_card,1,5497.43
PAY-012977,ORD-007094,debit_card,1,3777.67
PAY-012978,ORD-007862,boleto,1,7166.92
PAY-012979,ORD-003103,boleto,1,161.04
PAY-012980,ORD-004532,voucher,1,5423.63
PAY-012981,ORD-001303,voucher,1,2220.65
PAY-012982,ORD-000056,voucher,1,436.89
PAY-012983,ORD-012163,credit_card,6,1339.65
PAY-012984,ORD-012533,boleto,1,3039.21
PAY-012985,ORD-014164,boleto,1,1296.01
PAY-012986,ORD-004159,credit_card,8,3640.85
PAY-012987,ORD-007996,debit_card,1,3570.62
PAY-012988,ORD-005738,debit_card,1,5761.1
PAY-012989,ORD-002945,voucher,1,4370.68
PAY-012990,ORD-006353,boleto,1,2755.65
PAY-012991,ORD-014488,boleto,1,6383.21
PAY-012992,ORD-013982,voucher,1,348.45
PAY-012993,ORD-006343,voucher,1,5016.4
PAY-012994,ORD-010604,debit_card,1,5644.69
PAY-012995,ORD-012151,credit_card,2,5302.06
PAY-012996,ORD-004045,voucher,1,1126.09
PAY-012997,ORD-000100,boleto,1,6350.79
PAY-012998,ORD-009008,boleto,1,3575.87
PAY-012999,ORD-000513,credit_card,1,1346.9
PAY-013000,ORD-004059,boleto,1,1551.34
PAY-013001,ORD-013814,debit_card,1,5977.45
PAY-013002,ORD-013288,debit_card,1,1889.18
PAY-013003,ORD-000200,debit_card,1,3568.2
PAY-013004,ORD-013290,boleto,1,5212.04
PAY-013005,ORD-000356,credit_card,3,5818.12
PAY-013006,ORD-003837,debit_card,1,3376.68
PAY-013007,ORD-013538,credit_card,1,5092.68
PAY-013008,ORD-011091,credit_card,11,1271.47
PAY-013009,ORD-010167,debit_card,1,7190.4
PAY-013010,ORD-000302,debit_card,1,4783.42
PAY-013011,ORD-006035,boleto,1,7096.11
PAY-013012,ORD-006923,boleto,1,3496.3
PAY-013013,ORD-000014,debit_card,1,5691.34
PAY-013014,ORD-007075,voucher,1,3521.73
PAY-013015,ORD-007448,voucher,1,5078.49
PAY-013016,ORD-009835,debit_card,1,1808.15
PAY-013017,ORD-005020,credit_card,11,3574.48
PAY-013018,ORD-002115,credit_card,8,2927.49
PAY-013019,ORD-002349,voucher,1,7184.2
PAY-013020,ORD-000537,debit_card,1,6659.4
PAY-013021,ORD-009474,credit_card,6,4451.35
PAY-013022,ORD-011392,boleto,1,-158.87
PAY-013023,ORD-009132,credit_card,8,4118.51
PAY-013024,ORD-002566,credit_card,6,4184.11
PAY-013025,ORD-007753,debit_card,1,1671.98
PAY-013026,ORD-008878,voucher,1,7968.35
PAY-013027,ORD-008805,voucher,1,247.14
PAY-013028,ORD-005254,debit_card,1,2879.44
PAY-013029,ORD-005223,bitcoin,1,2104.02
PAY-013030,ORD-003049,voucher,1,7784.12
PAY-013031,ORD-004980,credit_card,4,7867.6
PAY-013032,ORD-006562,credit_card,12,3290.5
PAY-013033,ORD-004806,credit_card,11,1121.97
PAY-013034,ORD-013529,credit_card,7,2413.43
PAY-013035,ORD-005410,boleto,1,5213.6
PAY-013036,ORD-014666,voucher,1,4761.05
PAY-013037,ORD-006601,voucher,1,2067.39
PAY-013038,ORD-005396,debit_card,1,4056.98
PAY-013039,ORD-005584,voucher,1,1372.64
PAY-013040,ORD-000506,debit_card,1,1089.62
PAY-013041,ORD-010357,debit_card,1,1107.32
PAY-013042,ORD-002478,boleto,1,2587.09
PAY-013043,ORD-011593,voucher,1,-464.16
PAY-013044,ORD-004304,boleto,1,3669.57
PAY-013045,ORD-003965,boleto,1,3787.46
PAY-013046,ORD-012205,boleto,1,1824.96
PAY-013047,ORD-004684,boleto,1,451.27
PAY-013048,ORD-008736,voucher,1,7781.48
PAY-013049,ORD-011281,voucher,1,3501.93
PAY-013050,ORD-004895,credit_card,6,2160.98
PAY-013051,ORD-006761,credit_card,3,2378.82
PAY-013052,ORD-000597,debit_card,1,3877.69
PAY-013053,ORD-014549,boleto,1,2462.91
PAY-013054,ORD-005682,debit_card,1,1943.87
PAY-013055,ORD-002052,,2,-485.77
PAY-013056,ORD-013547,debit_card,1,630.03
PAY-013057,ORD-007704,credit_card,6,7449.18
PAY-013058,ORD-003976,debit_card,1,2341.94
PAY-013059,ORD-014495,boleto,1,6216.98
PAY-013060,ORD-009159,boleto,1,2298.1
PAY-013061,ORD-011228,debit_card,1,3720.05
PAY-013062,ORD-002394,voucher,1,602.71
PAY-013063,ORD-008763,debit_card,1,3197.54
PAY-013064,ORD-004275,debit_card,1,5797.28
PAY-013065,ORD-012300,debit_card,1,2985.07
PAY-013066,ORD-003231,debit_card,1,2064.92
PAY-013067,ORD-005536,boleto,1,2297.7
PAY-013068,ORD-012123,credit_card,11,4968.53
PAY-013069,ORD-010684,debit_card,1,3601.08
PAY-013070,ORD-009613,voucher,1,4772.95
PAY-013071,ORD-009463,boleto,1,4034.54
PAY-013072,ORD-005693,credit_card,5,3150.39
PAY-013073,ORD-012430,boleto,1,983.7
PAY-013074,ORD-007667,debit_card,1,3828.35
PAY-013075,ORD-001983,credit_card,5,1879.86
PAY-013076,ORD-008097,credit_card,4,3970.43
PAY-013077,ORD-011050,boleto,1,2675.66
PAY-013078,ORD-010700,credit_card,6,3954.05
PAY-013079,ORD-006622,voucher,1,5045.16
PAY-013080,ORD-004554,debit_card,1,2524.38
PAY-013081,ORD-008038,voucher,1,6739.28
PAY-013082,ORD-005250,voucher,1,2192.02
PAY-013083,ORD-000946,boleto,1,3273.33
PAY-013084,ORD-013643,boleto,1,1745.5
PAY-013085,ORD-011041,debit_card,1,6714.56
PAY-013086,ORD-005972,boleto,1,5141.32
PAY-013087,ORD-003797,boleto,1,2888.75
PAY-013088,ORD-001285,voucher,1,6157.59
PAY-013089,ORD-004673,voucher,1,1290.46
PAY-013090,ORD-004870,debit_card,1,4443.23
PAY-013091,ORD-014459,voucher,1,6579.61
PAY-013092,ORD-012429,boleto,1,7446.91
PAY-013093,ORD-009762,boleto,1,2262.7
PAY-013094,ORD-004896,credit_card,10,7463.09
PAY-013095,ORD-013971,debit_card,1,5055.62
PAY-013096,ORD-003833,boleto,1,7646.54
PAY-013097,ORD-012480,boleto,1,6530.53
PAY-013098,ORD-005257,boleto,1,2629.7
PAY-013099,ORD-012829,voucher,1,100.24
PAY-013100,ORD-005684,credit_card,2,7177.56
PAY-013101,ORD-007404,voucher,1,1003.26
PAY-013102,ORD-008825,credit_card,10,6169.67
PAY-013103,ORD-002372,credit_card,12,1784.48
PAY-013104,ORD-008642,voucher,1,-287.91
PAY-013105,ORD-002599,debit_card,1,1577.02
PAY-013106,ORD-009199,boleto,1,3406.49
PAY-013107,ORD-009849,debit_card,1,6577.77
PAY-013108,ORD-011100,boleto,1,3394.65
PAY-013109,ORD-012744,voucher,1,2749.94
PAY-013110,ORD-008802,voucher,1,1668.05
PAY-013111,ORD-004222,boleto,1,264.8
PAY-013112,ORD-003212,debit_card,1,5391.25
PAY-013113,ORD-012934,voucher,1,6020.8
PAY-013114,ORD-002546,voucher,1,4286.34
PAY-013115,ORD-009522,voucher,1,5073.58
PAY-013116,ORD-013896,credit_card,2,4639.81
PAY-013117,ORD-006401,debit_card,1,3571.16
PAY-013118,ORD-013773,debit_card,1,6105.87
PAY-013119,ORD-001579,credit_card,9,1017.58
PAY-013120,ORD-001412,credit_card,7,3969.41
PAY-013121,ORD-009627,debit_card,1,5685.89
PAY-013122,ORD-003431,credit_card,9,774.27
PAY-013123,ORD-009407,voucher,1,6597.05
PAY-013124,ORD-010443,credit_card,3,341.44
PAY-013125,ORD-006079,credit_card,9,5939.24
PAY-013126,ORD-005193,debit_card,1,1423.31
PAY-013127,ORD-014407,voucher,1,423.05
PAY-013128,ORD-012023,voucher,1,6860.18
PAY-013129,ORD-004117,voucher,1,7214.93
PAY-013130,ORD-003433,boleto,1,7021.93
PAY-013131,ORD-014349,boleto,1,387.52
PAY-013132,ORD-010225,credit_card,4,6405.26
PAY-013133,ORD-005904,voucher,1,5873.26
PAY-013134,ORD-002341,debit_card,1,4986.49
PAY-013135,ORD-005609,boleto,1,3918.51
PAY-013136,ORD-005954,boleto,1,-71.28
PAY-013137,ORD-004769,voucher,1,918.63
PAY-013138,ORD-009966,boleto,1,4417.1
PAY-013139,ORD-004133,boleto,1,2812.74
PAY-013140,ORD-000921,voucher,1,-240.35
PAY-013141,ORD-012127,voucher,1,3186.79
PAY-013142,ORD-008121,debit_card,1,5679.37
PAY-013143,ORD-003122,debit_card,1,5470.24
PAY-013144,ORD-008123,boleto,1,1454.4
PAY-013145,ORD-005843,credit_card,8,4921.68
PAY-013146,ORD-005915,debit_card,1,1718.45
PAY-013147,ORD-011999,boleto,1,4109.52
PAY-013148,ORD-007728,credit_card,10,620.43
PAY-013149,ORD-003261,voucher,1,3864.02
PAY-013150,ORD-004320,boleto,1,4438.93
PAY-013151,ORD-005750,debit_card,1,6208.54
PAY-013152,ORD-000320,boleto,1,5727.35
PAY-013153,ORD-004563,debit_card,,3725.94
PAY-013154,ORD-000272,debit_card,1,678.96
PAY-013155,ORD-006376,debit_card,1,6941.35
PAY-013156,ORD-013975,boleto,1,1103.37
PAY-013157,ORD-002125,boleto,1,5603.4
PAY-013158,ORD-008042,debit_card,1,6696.64
PAY-013159,ORD-008933,voucher,1,2619.79
PAY-013160,ORD-007246,voucher,1,3694.67
PAY-013161,ORD-004479,debit_card,1,1829.3
PAY-013162,ORD-013482,credit_card,8,7298.76
PAY-013163,ORD-001111,voucher,1,1772.37
PAY-013164,ORD-011087,debit_card,1,7960.64
PAY-013165,ORD-003510,debit_card,1,7122.3
PAY-013166,ORD-004356,voucher,1,6506.99
PAY-013167,ORD-011242,boleto,1,2402.77
PAY-013168,ORD-004745,debit_card,1,1391.09
PAY-013169,ORD-010405,debit_card,1,5873.15
PAY-013170,ORD-011748,boleto,1,958.21
PAY-013171,ORD-005847,voucher,1,179.0
PAY-013172,ORD-008568,boleto,1,7996.87
PAY-013173,ORD-014134,credit_card,1,2224.24
PAY-013174,ORD-005437,debit_card,1,2200.63
PAY-013175,ORD-012492,voucher,1,4679.57
PAY-013176,ORD-003035,boleto,1,4134.01
PAY-013177,ORD-000632,boleto,1,7338.48
PAY-013178,ORD-011269,voucher,1,4394.41
PAY-013179,ORD-007034,boleto,1,7891.17
PAY-013180,ORD-011630,voucher,1,6776.17
PAY-013181,ORD-005416,debit_card,1,4486.87
PAY-013182,ORD-003823,debit_card,1,7247.82
PAY-013183,ORD-005337,boleto,1,4463.39
PAY-013184,ORD-001389,voucher,1,4061.93
PAY-013185,ORD-008126,boleto,1,5939.13
PAY-013186,ORD-011802,boleto,1,1796.89
PAY-013187,ORD-007272,boleto,1,7167.67
PAY-013188,ORD-002233,debit_card,1,-288.19
PAY-013189,ORD-006690,boleto,1,2667.09
PAY-013190,ORD-008802,credit_card,11,5332.52
PAY-013191,ORD-013736,boleto,1,2343.04
PAY-013192,ORD-014402,debit_card,1,2196.09
PAY-013193,ORD-008155,debit_card,1,4414.85
PAY-013194,ORD-013678,voucher,1,1216.05
PAY-013195,ORD-007482,voucher,1,2134.46
PAY-013196,ORD-008082,debit_card,1,240.1
PAY-013197,ORD-008537,debit_card,1,4667.64
PAY-013198,ORD-008466,boleto,1,4303.58
PAY-013199,ORD-010645,voucher,1,4909.82
PAY-013200,ORD-008695,voucher,1,7619.85
PAY-013201,ORD-011823,credit_card,4,178.02
PAY-013202,ORD-008068,debit_card,1,3250.82
PAY-013203,ORD-010284,debit_card,1,565.07
PAY-013204,ORD-003518,credit_card,4,7326.64
PAY-013205,ORD-014733,boleto,1,6130.19
PAY-013206,ORD-001240,boleto,1,1437.29
PAY-013207,ORD-013199,boleto,1,6280.68
PAY-013208,ORD-013360,boleto,1,7980.78
PAY-013209,ORD-004059,credit_card,2,1570.0
PAY-013210,ORD-009582,debit_card,1,7559.73
PAY-013211,ORD-005980,voucher,1,1425.21
PAY-013212,ORD-013421,boleto,1,3856.88
PAY-013213,ORD-003317,debit_card,1,4031.52
PAY-013214,ORD-008862,credit_card,11,6015.95
PAY-013215,ORD-011891,credit_card,7,2406.55
PAY-013216,ORD-012271,boleto,1,4938.86
PAY-013217,ORD-001392,voucher,1,6961.46
PAY-013218,ORD-013666,voucher,1,1158.59
PAY-013219,ORD-012096,credit_card,7,3935.28
PAY-013220,ORD-006927,credit_card,3,2356.62
PAY-013221,ORD-009127,debit_card,1,2204.69
PAY-013222,ORD-009145,voucher,1,4215.45
PAY-013223,ORD-009852,boleto,1,3852.58
PAY-013224,ORD-003875,voucher,1,1574.06
PAY-013225,ORD-012665,voucher,1,4516.36
PAY-013226,ORD-002885,debit_card,1,2119.67
PAY-013227,ORD-010620,voucher,1,4074.8
PAY-013228,ORD-009129,boleto,1,3211.66
PAY-013229,ORD-013932,voucher,1,7228.66
PAY-013230,ORD-014526,debit_card,1,4160.55
PAY-013231,ORD-007565,credit_card,5,-227.06
PAY-013232,ORD-001962,credit_card,4,4715.19
PAY-013233,ORD-014729,voucher,1,224.46
PAY-013234,ORD-010321,boleto,1,3066.55
PAY-013235,ORD-009505,boleto,1,4475.17
PAY-013236,ORD-004358,debit_card,1,1993.85
PAY-013237,ORD-001262,credit_card,3,3460.79
PAY-013238,ORD-011627,voucher,1,4505.87
PAY-013239,ORD-007701,credit_card,7,213.39
PAY-013240,ORD-001519,credit_card,7,5574.89
PAY-013241,ORD-010680,credit_card,1,6044.63
PAY-013242,ORD-004901,credit_card,7,7711.65
PAY-013243,ORD-003063,debit_card,1,4310.27
PAY-013244,ORD-013681,debit_card,1,1919.91
PAY-013245,ORD-001848,credit_card,12,7909.86
PAY-013246,ORD-000241,cash,1,4060.66
PAY-013247,ORD-004240,boleto,1,4227.04
PAY-013248,ORD-006066,boleto,1,7266.38
PAY-013249,ORD-001271,debit_card,1,5858.44
PAY-013250,ORD-000651,voucher,1,5256.02
PAY-013251,ORD-002973,boleto,1,7767.47
PAY-013252,ORD-005257,debit_card,1,4733.72
PAY-013253,ORD-004373,voucher,1,1492.0
PAY-013254,ORD-011191,credit_card,12,5626.06
PAY-013255,ORD-009653,voucher,1,7056.75
PAY-013256,ORD-003078,voucher,1,7865.71
PAY-013257,ORD-002361,credit_card,3,1812.63
PAY-013258,ORD-006978,credit_card,6,7780.46
PAY-013259,ORD-008419,credit_card,5,4986.64
PAY-013260,ORD-012369,boleto,1,3494.98
PAY-013261,ORD-002166,credit_card,11,3055.51
PAY-013262,ORD-006017,credit_card,2,3677.93
PAY-013263,ORD-004738,voucher,1,5600.36
PAY-013264,ORD-001120,voucher,1,2859.04
PAY-013265,ORD-008398,credit_card,9,4403.98
PAY-013266,ORD-008662,voucher,1,289.9
PAY-013267,ORD-006196,voucher,1,7499.03
PAY-013268,ORD-003323,credit_card,8,1873.89
PAY-013269,ORD-009882,boleto,1,5619.47
PAY-013270,ORD-011025,voucher,1,5173.25
PAY-013271,ORD-000327,debit_card,1,2186.63
PAY-013272,ORD-011417,voucher,1,168.87
PAY-013273,ORD-014788,credit_card,10,269.47
PAY-013274,ORD-006262,debit_card,,6226.5
PAY-013275,ORD-012585,credit_card,10,7418.42
PAY-013276,ORD-014908,boleto,1,1852.52
PAY-013277,ORD-006101,boleto,1,566.8
PAY-013278,ORD-003875,boleto,1,7930.83
PAY-013279,ORD-008523,debit_card,1,2001.28
PAY-013280,ORD-014550,boleto,1,2908.09
PAY-013281,ORD-013105,debit_card,1,1424.04
PAY-013282,ORD-005886,debit_card,1,5416.98
PAY-013283,ORD-005950,debit_card,1,2034.84
PAY-013284,ORD-002784,boleto,1,6640.69
PAY-013285,ORD-001558,credit_card,6,3939.34
PAY-013286,ORD-013532,credit_card,3,5545.14
PAY-013287,ORD-000717,boleto,1,1347.38
PAY-013288,ORD-003671,credit_card,9,5763.78
PAY-013289,ORD-003972,boleto,1,1955.94
PAY-013290,ORD-013562,debit_card,1,3549.85
PAY-013291,ORD-006209,credit_card,5,996.24
PAY-013292,ORD-003520,boleto,1,663.34
PAY-013293,ORD-013321,debit_card,1,7260.97
PAY-013294,ORD-010487,debit_card,1,576.97
PAY-013295,ORD-004695,voucher,1,7038.08
PAY-013296,ORD-007164,boleto,1,4293.8
PAY-013297,ORD-014676,debit_card,1,5603.82
PAY-013298,ORD-006564,boleto,1,7910.64
PAY-013299,ORD-004383,boleto,1,5343.4
PAY-013300,ORD-010479,boleto,1,1805.54
PAY-013301,ORD-010366,boleto,1,7683.97
PAY-013302,ORD-009747,debit_card,1,4671.86
PAY-013303,ORD-006749,boleto,1,6225.37
PAY-013304,ORD-009169,credit_card,9,6807.96
PAY-013305,ORD-006113,voucher,1,5893.34
PAY-013306,ORD-004392,credit_card,9,6668.39
PAY-013307,ORD-004686,boleto,1,2798.06
PAY-013308,ORD-007210,boleto,1,6441.19
PAY-013309,ORD-014495,debit_card,1,7129.0
PAY-013310,ORD-010324,credit_card,4,3985.53
PAY-013311,ORD-003187,debit_card,1,4755.75
PAY-013312,ORD-002476,boleto,1,2453.29
PAY-013313,ORD-009400,boleto,1,6523.7
PAY-013314,ORD-013505,credit_card,7,5862.81
PAY-013315,ORD-011327,debit_card,1,2867.45
PAY-013316,ORD-013510,voucher,1,6272.54
PAY-013317,ORD-002936,debit_card,1,651.14
PAY-013318,ORD-014636,voucher,1,1897.27
PAY-013319,ORD-012792,credit_card,11,7287.23
PAY-013320,ORD-002723,voucher,1,983.11
PAY-013321,ORD-012334,credit_card,2,-239.68
PAY-013322,ORD-003944,voucher,1,6244.28
PAY-013323,ORD-005814,credit_card,8,2149.34
PAY-013324,ORD-011606,boleto,1,3747.51
PAY-013325,ORD-002985,boleto,1,7279.89
PAY-013326,ORD-002909,debit_card,1,3414.71
PAY-013327,ORD-008291,boleto,1,1638.54
PAY-013328,ORD-003949,voucher,1,7462.04
PAY-013329,ORD-011170,boleto,1,6384.77
PAY-013330,ORD-013070,credit_card,5,2276.45
PAY-013331,ORD-005615,debit_card,1,4789.11
PAY-013332,ORD-000247,credit_card,6,7101.49
PAY-013333,ORD-012633,debit_card,1,7084.31
PAY-013334,ORD-014789,credit_card,8,1913.33
PAY-013335,ORD-010001,debit_card,1,1523.67
PAY-013336,ORD-010014,voucher,1,4479.1
PAY-013337,ORD-001224,credit_card,9,1554.05
PAY-013338,ORD-005796,boleto,1,7719.13
PAY-013339,ORD-008415,voucher,1,3782.17
