review_id,order_id,score,title,comment,created_at
REV-007738,ORD-014026,5,No lo recomiendo,No lo recomiendo,2021-08-15 22:57:00
REV-007739,ORD-014910,3,Cumple expectativas,Cumple expectativas,2023-08-17 17:53:00
REV-007740,ORD-009371,4,Excelente producto,,2022-02-18 14:02:00
REV-007741,ORD-000064,4,Recomendado,Recomendado,2021-12-15 03:08:00
REV-007742,ORD-006333,4,Cumple expectativas,Cumple expectativas,2022-12-05 22:42:00
REV-007743,ORD-003020,4,Cumple expectativas,Cumple expectativas,2021-05-06 12:32:00
REV-007744,ORD-011093,5,OK,OK,2022-04-29 20:35:00
REV-007745,ORD-002208,3,Regular,Regular,2023-04-13 12:09:00
REV-007746,ORD-009853,3,Buena calidad,Buena calidad,2023-05-01 11:16:00
REV-007747,ORD-001553,5,Muy bueno,Muy bueno,2023-09-13 00:48:00
REV-007748,ORD-006001,1,No lo recomiendo,,2021-06-03 03:19:00
REV-007749,ORD-001972,2,Muy bueno,,2022-12-11 17:06:00
REV-007750,ORD-010672,4,Llego roto,,2023-09-12 00:55:00
REV-007751,ORD-008938,3,Muy bueno,,2022-01-22 06:30:00
REV-007752,ORD-011607,5,Malo,Malo,2022-02-24 22:33:00
REV-007753,ORD-005171,3,Recomendado,Recomendado,2023-06-10 04:00:00
REV-007754,ORD-005563,5,Malo,,2023-07-13 22:25:00
REV-007755,ORD-010032,5,Regular,,2023-03-28 12:44:00
REV-007756,ORD-000517,2,Recomendado,,2021-07-10 14:30:00
REV-007757,ORD-004128,3,,,2022-05-29 16:19:00
REV-007758,ORD-011275,2,No lo recomiendo,No lo recomiendo,2021-04-27 08:26:00
REV-007759,ORD-001386,2,Buena calidad,Buena calidad,2023-01-03 04:22:00
REV-007760,ORD-010457,2,,,2024-01-30 14:38:00
REV-007761,ORD-007636,1,No lo recomiendo,No lo recomiendo,2022-05-11 18:57:00
REV-007762,ORD-014988,1,Cumple expectativas,Cumple expectativas,2024-02-16 23:28:00
REV-007763,ORD-001167,5,Buena calidad,Buena calidad,2021-02-27 04:55:00
REV-007764,ORD-004644,1,Malo,Malo,2023-06-05 13:28:00
REV-007765,ORD-000291,2,Recomendado,Recomendado,2023-07-09 00:20:00
REV-007766,ORD-005317,2,Buena calidad,Buena calidad,2021-02-23 07:04:00
REV-007767,ORD-011600,1,Regular,Regular,2022-10-10 02:22:00
REV-007768,ORD-006827,3,Malo,,2022-07-21 01:24:00
REV-007769,ORD-013868,1,,,2021-08-12 03:20:00
REV-007770,ORD-013431,1,Buena calidad,Buena calidad,2021-10-06 20:26:00
REV-007771,ORD-004292,4,,,2023-10-21 23:50:00
REV-007772,ORD-014323,3,Regular,,2022-06-01 02:00:00
REV-007773,ORD-008337,2,No lo recomiendo,No lo recomiendo,2023-02-02 08:35:00
REV-007774,ORD-006347,3,Pesimo,,2023-06-24 23:14:00
REV-007775,ORD-001043,3,Pesimo,Pesimo,2022-08-27 00:20:00
REV-007776,ORD-000512,1,Llego roto,Llego roto,2024-04-17 15:02:00
REV-007777,ORD-012452,1,Mejor de lo esperado,Mejor de lo esperado,2023-05-06 19:19:00
REV-007778,ORD-009408,1,Buena calidad,Buena calidad,2021-02-16 04:46:00
REV-007779,ORD-005830,2,Recomendado,Recomendado,2023-04-27 18:16:00
REV-007780,ORD-005998,4,Recomendado,Recomendado,2022-02-02 03:35:00
REV-007781,ORD-008428,5,Cumple expectativas,Cumple expectativas,2023-10-04 04:04:00
REV-007782,ORD-003957,1,No lo recomiendo,No lo recomiendo,2021-03-18 18:58:00
REV-007783,ORD-013252,1,Cumple expectativas,,2023-02-11 02:36:00
REV-007784,ORD-011708,4,Excelente producto,Excelente producto,2021-12-13 08:02:00
REV-007785,ORD-007429,4,Excelente producto,Excelente producto,2022-03-03 18:39:00
REV-007786,ORD-959302,2,Recomendado,,2023-01-18 13:26:00
REV-007787,ORD-004687,2,Regular,Regular,2021-06-27 00:06:00
REV-007432,ORD-007883,2,Regular,,2023-12-29 14:46:00
REV-007789,ORD-003237,1,Malo,,2021-10-11 13:24:00
REV-007790,ORD-007604,2,Pesimo,Pesimo,2023-07-22 20:31:00
REV-007791,ORD-005120,2,Pesimo,Pesimo,2022-12-18 19:44:00
REV-007792,ORD-011608,5,No lo recomiendo,No lo recomiendo,2022-11-13 04:21:00
REV-007793,ORD-000523,1,Malo,Malo,2023-11-22 23:11:00
REV-007794,ORD-000170,1,Pesimo,Pesimo,2022-06-27 19:30:00
REV-007795,ORD-000198,2,OK,OK,2024-03-13 11:34:00
REV-007796,ORD-005549,3,Malo,Malo,2021-07-06 12:49:00
REV-007797,ORD-001712,3,Buena calidad,Buena calidad,2022-01-28 11:20:00
REV-007798,ORD-011573,5,Mejor de lo esperado,Mejor de lo esperado,2023-07-20 11:49:00
REV-007799,ORD-000211,5,,,2022-08-22 19:46:00
REV-007800,ORD-004880,5,Muy bueno,Muy bueno,2022-09-03 14:48:00
REV-007801,ORD-005889,5,,,2023-01-16 20:39:00
REV-007802,ORD-002569,1,,,2022-10-28 18:21:00
REV-007803,ORD-000232,6,Regular,,2021-12-28 09:08:00
REV-007804,ORD-000043,4,,,2023-08-13 23:11:00
REV-007805,ORD-003793,1,No lo recomiendo,No lo recomiendo,2022-01-10 03:12:00
REV-007806,ORD-009375,1,OK,OK,2022-01-19 00:32:00
REV-007807,ORD-005945,2,Cumple expectativas,,2023-01-28 02:29:00
REV-007808,ORD-007951,5,Malo,,2024-06-22 20:08:00
REV-007809,ORD-001403,1,Regular,,2023-07-18 00:02:00
REV-007810,ORD-014483,3,Mejor de lo esperado,,2023-08-22 04:39:00
REV-007811,ORD-012093,3,OK,,2024-01-02 04:23:00
REV-007812,ORD-009042,2,Malo,Malo,2024-03-17 05:33:00
REV-007813,ORD-007364,5,Regular,,2023-04-01 13:24:00
REV-007814,ORD-005063,5,Excelente producto,Excelente producto,2023-03-11 02:52:00
REV-007815,ORD-000571,3,OK,,2022-01-07 03:40:00
REV-007816,ORD-000640,4,No lo recomiendo,No lo recomiendo,2022-04-18 17:31:00
REV-007817,ORD-014451,2,OK,OK,2022-10-20 12:43:00
REV-007818,ORD-008635,2,Buena calidad,Buena calidad,2023-08-21 16:35:00
REV-007819,ORD-007097,3,Recomendado,Recomendado,2023-08-29 04:48:00
REV-007820,ORD-000676,3,Excelente producto,Excelente producto,2022-06-30 20:47:00
REV-007821,ORD-001610,5,,,2021-12-28 08:15:00
REV-007822,ORD-012306,2,,,2023-08-22 20:40:00
REV-007823,ORD-012635,2,Malo,,2021-09-13 00:02:00
REV-007824,ORD-011882,3,,,2024-04-08 10:37:00
REV-007825,ORD-003770,3,Muy bueno,Muy bueno,2023-03-13 11:12:00
REV-007826,ORD-001329,1,Buena calidad,Buena calidad,2021-03-04 05:08:00
REV-007827,ORD-009011,5,Mejor de lo esperado,,2022-10-20 14:30:00
REV-007828,ORD-009589,5,Mejor de lo esperado,Mejor de lo esperado,2022-09-18 18:27:00
REV-007829,ORD-002806,2,Llego roto,Llego roto,2021-09-26 02:02:00
REV-007830,ORD-008144,1,Regular,,2022-06-10 10:26:00
REV-007831,ORD-001557,2,Llego roto,,2021-12-20 23:09:00
REV-007832,ORD-007388,3,Recomendado,Recomendado,2022-02-25 14:41:00
REV-007833,ORD-003129,3,Regular,Regular,2021-11-11 02:35:00
REV-007834,ORD-010138,2,Regular,Regular,2021-12-31 20:47:00
REV-007835,ORD-012135,3,No lo recomiendo,No lo recomiendo,2022-04-03 15:23:00
REV-007836,ORD-002869,5,Llego roto,Llego roto,2021-02-28 00:28:00
REV-007837,ORD-003455,1,Regular,Regular,2021-06-07 05:28:00
REV-005361,ORD-007989,5,Pesimo,,2024-01-13 03:00:00
REV-007839,ORD-000152,5,,,2022-02-23 16:01:00
REV-007840,ORD-003884,2,Regular,,2022-01-16 06:47:00
REV-007841,ORD-007884,3,Buena calidad,Buena calidad,2021-12-30 02:23:00
REV-007842,ORD-012825,2,Malo,Malo,2023-09-15 03:48:00
REV-007843,ORD-004655,4,Regular,,2023-01-31 14:15:00
REV-007844,ORD-002229,2,Recomendado,Recomendado,2021-05-26 11:14:00
REV-007845,ORD-980037,2,Mejor de lo esperado,,2021-02-05 07:53:00
REV-007846,ORD-011275,2,,,2022-07-30 11:58:00
REV-007847,ORD-009460,5,Malo,Malo,2024-06-14 15:13:00
REV-007848,ORD-014464,2,Excelente producto,,2023-07-05 16:04:00
REV-007849,ORD-002637,6,,,2023-04-16 00:27:00
REV-007850,ORD-014935,5,Malo,,2023-12-03 11:47:00
REV-007851,ORD-013398,3,,,2023-11-20 12:43:00
REV-007852,ORD-006992,1,Malo,,2021-06-12 10:05:00
REV-007853,ORD-010874,4,,,2023-06-30 05:09:00
REV-007854,ORD-010180,2,Recomendado,,2022-04-23 08:06:00
REV-007855,ORD-003251,4,OK,,2022-08-04 03:24:00
REV-007856,ORD-004324,4,Llego roto,,2021-09-17 14:49:00
REV-007857,ORD-012024,1,Mejor de lo esperado,Mejor de lo esperado,2024-03-15 12:22:00
REV-007858,ORD-010382,5,Llego roto,Llego roto,2022-06-18 05:51:00
REV-007859,ORD-009743,4,Muy bueno,Muy bueno,2023-06-17 11:10:00
REV-007860,ORD-012282,4,Cumple expectativas,,2022-06-09 00:54:00
REV-007861,ORD-004647,3,Malo,,2022-11-07 18:01:00
REV-007862,ORD-002443,5,Recomendado,,2022-06-28 20:28:00
REV-007863,ORD-002150,5,No lo recomiendo,No lo recomiendo,2021-09-22 06:43:00
REV-007864,ORD-009594,4,Excelente producto,Excelente producto,2023-07-08 00:55:00
REV-007865,ORD-005978,2,Regular,Regular,2024-03-05 06:45:00
REV-007866,ORD-008957,1,Mejor de lo esperado,,2024-06-28 07:33:00
REV-007867,ORD-984254,1,OK,OK,2022-09-21 10:58:00
REV-007868,ORD-010331,5,Malo,Malo,2024-02-16 04:36:00
REV-007869,ORD-010861,5,Regular,Regular,2023-04-09 09:25:00
REV-007870,ORD-012186,4,Regular,,2021-07-18 08:00:00
REV-007871,ORD-013803,1,Cumple expectativas,Cumple expectativas,2022-08-07 06:52:00
REV-007872,ORD-014133,3,Recomendado,,2021-05-31 01:36:00
REV-007873,ORD-012150,2,Regular,Regular,2022-08-07 05:29:00
REV-007874,ORD-003185,4,,,2021-07-03 07:07:00
REV-007875,ORD-014466,2,Cumple expectativas,,2021-09-06 07:49:00
REV-007876,ORD-004706,2,Muy bueno,,2022-07-20 23:32:00
REV-007877,ORD-004104,2,Muy bueno,,2021-12-16 12:18:00
REV-007878,ORD-005679,3,Mejor de lo esperado,,2022-01-27 01:01:00
REV-007879,ORD-013074,5,Muy bueno,Muy bueno,2022-07-06 02:35:00
REV-007880,ORD-010380,1,OK,,2024-04-01 02:22:00
REV-007881,ORD-001552,4,Regular,,2022-03-01 10:22:00
REV-007882,ORD-009467,1,Regular,Regular,2021-06-28 23:04:00
REV-007883,ORD-008658,4,Mejor de lo esperado,Mejor de lo esperado,2023-11-02 11:03:00
REV-007884,ORD-001007,5,Excelente producto,Excelente producto,2021-11-16 10:00:00
REV-007885,ORD-000712,4,Muy bueno,,2023-06-14 18:14:00
REV-007886,ORD-006110,1,OK,OK,2023-05-12 15:42:00
REV-007887,ORD-007294,2,No lo recomiendo,,2021-03-11 12:42:00
REV-007888,ORD-007868,-1,Pesimo,,2022-08-01 10:21:00
REV-007889,ORD-013076,2,Excelente producto,Excelente producto,2024-06-14 06:08:00
REV-007890,ORD-003817,2,OK,OK,2022-03-22 13:53:00
REV-007891,ORD-012678,3,Pesimo,Pesimo,2022-09-05 08:48:00
REV-007892,ORD-003634,2,Excelente producto,Excelente producto,2021-12-06 23:47:00
REV-007893,ORD-000476,4,Mejor de lo esperado,Mejor de lo esperado,2021-08-07 01:28:00
REV-007894,ORD-000942,2,Mejor de lo esperado,Mejor de lo esperado,2022-05-08 13:18:00
REV-007895,ORD-014413,5,Malo,,2021-09-21 22:31:00
REV-007896,ORD-004778,3,,,2023-08-23 15:00:00
REV-007897,ORD-002021,4,No lo recomiendo,No lo recomiendo,2022-06-27 02:52:00
REV-007898,ORD-013181,4,Excelente producto,Excelente producto,2023-09-29 23:18:00
REV-007899,ORD-000519,4,Pesimo,Pesimo,2022-12-19 19:29:00
REV-007900,ORD-013659,2,,,2022-08-29 04:24:00
REV-007901,ORD-001863,2,Buena calidad,,2021-08-20 04:39:00
REV-007902,ORD-002263,5,Recomendado,,2023-12-25 19:11:00
REV-007903,ORD-003286,1,Mejor de lo esperado,Mejor de lo esperado,2021-10-26 11:52:00
REV-007904,ORD-006340,1,Excelente producto,Excelente producto,2021-12-21 17:34:00
REV-007905,ORD-005644,3,Mejor de lo esperado,Mejor de lo esperado,2023-11-29 15:54:00
REV-007906,ORD-006384,5,OK,OK,2021-04-04 10:32:00
REV-007907,ORD-005493,5,Cumple expectativas,Cumple expectativas,2022-05-04 05:46:00
REV-007908,ORD-008251,5,Malo,Malo,2021-03-08 19:26:00
REV-007909,ORD-008191,5,Mejor de lo esperado,,2023-10-02 10:04:00
REV-007910,ORD-005584,5,Malo,Malo,2021-07-31 20:37:00
REV-007911,ORD-009585,3,Buena calidad,Buena calidad,2021-09-07 16:46:00
REV-007912,ORD-012701,2,,,2022-08-03 10:06:00
REV-007913,ORD-005943,4,Recomendado,Recomendado,2022-08-08 08:07:00
REV-007914,ORD-013659,4,Regular,,2021-10-28 14:36:00
REV-007915,ORD-009723,3,Regular,,2021-08-27 16:39:00
REV-007916,ORD-002025,5,Regular,Regular,2023-03-09 02:24:00
REV-007917,ORD-008044,4,No lo recomiendo,,2022-05-02 10:42:00
REV-007918,ORD-011634,3,OK,OK,2023-12-28 15:18:00
REV-007919,ORD-003744,5,Muy bueno,Muy bueno,2023-11-11 07:18:00
REV-007920,ORD-014356,5,Regular,Regular,2024-01-11 03:32:00
REV-007921,ORD-014752,4,Pesimo,Pesimo,2022-12-13 00:14:00
REV-007922,ORD-012003,5,Malo,,2021-11-08 17:51:00
REV-007923,ORD-008983,5,Llego roto,,2023-02-08 11:02:00
REV-007924,ORD-010499,1,OK,OK,2021-06-10 06:22:00
REV-007925,ORD-004182,3,,,2021-03-03 01:44:00
REV-007926,ORD-012971,5,No lo recomiendo,No lo recomiendo,2022-03-10 07:32:00
REV-007927,ORD-008329,5,Regular,Regular,2021-12-13 15:20:00
REV-007928,ORD-003303,1,Recomendado,,2021-12-11 17:36:00
REV-007929,ORD-014072,5,Muy bueno,Muy bueno,2023-09-23 23:19:00
REV-007930,ORD-004195,2,Llego roto,,2023-11-07 08:32:00
REV-007931,ORD-010256,2,No lo recomiendo,,2024-03-02 00:16:00
REV-007932,ORD-003804,5,Pesimo,Pesimo,2021-11-10 01:16:00
REV-007933,ORD-929641,3,Buena calidad,Buena calidad,2022-05-29 17:46:00
REV-007934,ORD-005059,3,Excelente producto,Excelente producto,2021-07-17 03:44:00
REV-007935,ORD-007549,4,Muy bueno,,2022-11-05 10:10:00
REV-007936,ORD-005011,5,Muy bueno,Muy bueno,2023-02-04 03:30:00
REV-007937,ORD-008123,5,Malo,Malo,2021-02-24 06:32:00
REV-007938,ORD-014155,2,Pesimo,Pesimo,2022-09-08 03:16:00
REV-007939,ORD-005844,2,No lo recomiendo,,2023-11-26 03:30:00
REV-007940,ORD-005876,3,,,2023-08-26 11:40:00
REV-007941,ORD-011148,5,Cumple expectativas,,2023-06-29 19:02:00
REV-007942,ORD-002089,4,Excelente producto,Excelente producto,2021-11-08 18:59:00
REV-007943,ORD-007537,3,No lo recomiendo,,2021-04-26 14:15:00
REV-007944,ORD-009464,1,Cumple expectativas,Cumple expectativas,2022-06-08 22:54:00
REV-007945,ORD-011383,3,OK,,2024-06-14 09:52:00
REV-007946,ORD-011725,4,Muy bueno,Muy bueno,2021-11-29 02:29:00
REV-007947,ORD-007466,5,OK,OK,2021-12-16 18:19:00
REV-007948,ORD-004697,5,Recomendado,,2022-07-17 23:56:00
REV-007949,ORD-009406,1,OK,,2022-12-29 05:35:00
REV-007950,ORD-000053,5,Mejor de lo esperado,,2021-11-13 09:08:00
REV-007951,ORD-006101,4,Buena calidad,Buena calidad,2021-05-24 14:56:00
REV-007952,ORD-009076,5,OK,,2023-06-04 20:54:00
REV-007953,ORD-009943,5,Regular,Regular,2024-03-21 13:12:00
REV-007954,ORD-012368,2,Excelente producto,Excelente producto,2022-02-05 09:40:00
REV-007955,ORD-006032,2,Regular,,2021-05-06 21:42:00
REV-007956,ORD-004037,2,Llego roto,Llego roto,2023-08-23 00:05:00
REV-007957,ORD-000705,4,Cumple expectativas,,2022-05-12 05:41:00
REV-007958,ORD-004035,1,Buena calidad,Buena calidad,2023-10-31 21:38:00
REV-007959,ORD-006271,4,Recomendado,Recomendado,2022-12-11 05:51:00
REV-007960,ORD-002688,3,Buena calidad,Buena calidad,2023-04-16 01:09:00
REV-007961,ORD-006861,1,Malo,Malo,2021-03-03 19:56:00
REV-007962,ORD-008583,2,Recomendado,,2023-04-02 01:11:00
REV-007963,ORD-009403,1,Recomendado,,2022-11-13 05:37:00
REV-007964,ORD-014286,5,Llego roto,Llego roto,2021-06-24 09:59:00
REV-007965,ORD-011110,3,Malo,Malo,2023-08-17 07:22:00
REV-007966,ORD-008775,4,Cumple expectativas,,2021-10-10 03:18:00
REV-007967,ORD-003421,3,Recomendado,Recomendado,2022-03-15 01:34:00
REV-007968,ORD-009383,4,Malo,,2023-07-23 20:19:00
REV-007969,ORD-004308,5,Regular,,2022-12-19 21:02:00
REV-007970,ORD-011604,1,Regular,Regular,2022-03-11 02:37:00
REV-007971,ORD-926693,3,Pesimo,Pesimo,2021-12-20 01:35:00
REV-007972,ORD-010888,1,Llego roto,Llego roto,2023-11-04 18:19:00
REV-007973,ORD-013131,3,Excelente producto,Excelente producto,2023-10-12 07:07:00
REV-007974,ORD-014910,1,Muy bueno,,2024-06-27 21:33:00
REV-007975,ORD-974963,,,,2023-03-06 09:33:00
REV-007976,ORD-002158,2,,,2023-07-29 12:48:00
REV-007977,ORD-005191,3,No lo recomiendo,,2023-10-06 16:34:00
REV-007978,ORD-003199,4,Muy bueno,,2022-05-13 09:20:00
REV-007979,ORD-014307,4,Muy bueno,Muy bueno,2023-06-28 04:55:00
REV-007980,ORD-002454,1,Buena calidad,,2024-06-22 16:20:00
REV-007981,ORD-006402,2,No lo recomiendo,No lo recomiendo,2021-05-14 08:18:00
REV-007982,ORD-011361,3,Excelente producto,Excelente producto,2022-01-31 09:41:00
REV-007983,ORD-004437,2,Regular,,2022-08-24 00:17:00
REV-007984,ORD-012354,5,Muy bueno,Muy bueno,2021-02-09 00:20:00
REV-007985,ORD-005255,1,Buena calidad,,2021-12-13 12:11:00
REV-007986,ORD-003365,4,Regular,Regular,2022-12-20 15:50:00
REV-007987,ORD-006394,5,No lo recomiendo,,2022-09-30 06:12:00
REV-007988,ORD-002852,5,Llego roto,Llego roto,2024-01-29 11:10:00
REV-007989,ORD-001476,3,Llego roto,,2021-02-02 10:03:00
REV-007990,ORD-012196,3,Regular,,2021-04-26 14:12:00
REV-007991,ORD-010460,3,Regular,Regular,2022-05-22 10:45:00
REV-007992,ORD-002872,3,Cumple expectativas,Cumple expectativas,2022-08-19 13:41:00
REV-007993,ORD-000683,1,No lo recomiendo,No lo recomiendo,2021-12-03 19:28:00
REV-007994,ORD-005640,1,No lo recomiendo,No lo recomiendo,2022-06-20 02:05:00
REV-007995,ORD-005197,2,,,2023-10-21 22:55:00
REV-007996,ORD-009049,5,Cumple expectativas,,2021-11-29 23:11:00
REV-007997,ORD-008329,1,Cumple expectativas,,2022-10-26 01:25:00
REV-007998,ORD-005394,3,Llego roto,Llego roto,2022-04-09 15:18:00
REV-007999,ORD-002446,4,Excelente producto,,2024-05-20 10:07:00
REV-008000,ORD-007663,5,Recomendado,Recomendado,2022-08-28 07:05:00
REV-008001,ORD-000765,2,,,2022-05-21 05:31:00
REV-008002,ORD-009732,5,Cumple expectativas,,2022-04-20 12:24:00
REV-008003,ORD-010073,2,Regular,,2022-08-13 14:43:00
REV-008004,ORD-008002,1,Regular,Regular,2023-01-02 11:48:00
REV-008005,ORD-012674,3,Recomendado,,2022-09-12 23:17:00
REV-008006,ORD-001144,2,Muy bueno,Muy bueno,2023-12-21 05:53:00
REV-008007,ORD-011569,1,,,2024-06-25 12:38:00
REV-008008,ORD-001990,2,Pesimo,Pesimo,2023-09-05 16:13:00
REV-008009,ORD-009591,3,Regular,,2021-05-10 19:31:00
REV-008010,ORD-005845,2,OK,,2024-05-03 08:12:00
REV-008011,ORD-004812,4,OK,,2024-06-18 14:25:00
REV-008012,ORD-014669,3,Cumple expectativas,Cumple expectativas,2024-04-13 04:03:00
REV-008013,ORD-011342,1,Mejor de lo esperado,,2024-05-25 10:09:00
REV-008014,ORD-012119,4,Pesimo,Pesimo,2023-01-16 09:34:00
REV-008015,ORD-957539,3,Pesimo,,2021-02-03 07:08:00
REV-008016,ORD-003349,4,OK,,2023-04-13 15:42:00
REV-008017,ORD-011730,4,Malo,,2021-02-19 15:02:00
REV-008018,ORD-010743,3,No lo recomiendo,No lo recomiendo,2021-04-14 14:51:00
REV-008019,ORD-014358,4,,,2023-11-30 19:05:00
REV-008020,ORD-014978,3,Cumple expectativas,Cumple expectativas,2023-10-12 20:56:00
REV-008021,ORD-003517,2,Cumple expectativas,Cumple expectativas,2024-03-22 13:23:00
REV-008022,ORD-014055,3,Excelente producto,Excelente producto,2021-07-22 21:36:00
REV-008023,ORD-001498,5,Llego roto,,2023-02-01 15:39:00
REV-008024,ORD-001191,5,Buena calidad,Buena calidad,2022-07-21 19:03:00
REV-008025,ORD-014118,4,OK,,2021-08-07 03:27:00
REV-008026,ORD-002057,1,Excelente producto,,2021-10-23 06:55:00
REV-008027,ORD-003123,1,Mejor de lo esperado,Mejor de lo esperado,2023-05-10 17:58:00
REV-008028,ORD-014519,5,Llego roto,Llego roto,2023-12-27 17:41:00
REV-008029,ORD-014354,2,Muy bueno,Muy bueno,2022-06-30 15:06:00
REV-008030,ORD-005103,3,Excelente producto,Excelente producto,2023-10-10 18:01:00
REV-008031,ORD-008997,5,Buena calidad,Buena calidad,2021-05-10 03:15:00
REV-008032,ORD-014891,2,OK,,2021-03-29 15:40:00
REV-008033,ORD-002603,6,OK,OK,2022-03-14 04:57:00
REV-008034,ORD-007820,1,Muy bueno,Muy bueno,2021-05-09 13:50:00
REV-008035,ORD-013285,4,No lo recomiendo,No lo recomiendo,2023-12-27 22:53:00
REV-008036,ORD-002776,1,Recomendado,Recomendado,2024-06-15 10:01:00
REV-008037,ORD-013516,3,Muy bueno,Muy bueno,2021-07-28 18:45:00
REV-008038,ORD-005507,4,Pesimo,Pesimo,2024-03-05 23:59:00
REV-008039,ORD-014071,3,Regular,,2023-03-14 07:32:00
REV-008040,ORD-006076,2,Mejor de lo esperado,Mejor de lo esperado,2023-06-01 07:43:00
REV-008041,ORD-014563,2,No lo recomiendo,,2024-06-09 19:40:00
REV-008042,ORD-014992,4,Recomendado,,2022-11-14 02:11:00
REV-008043,ORD-012941,4,,,2021-05-07 01:34:00
REV-008044,ORD-009954,3,Excelente producto,,2021-03-08 19:52:00
REV-008045,ORD-901658,3,Regular,Regular,2022-11-19 18:30:00
REV-008046,ORD-007602,-1,OK,,2023-07-10 22:00:00
REV-008047,ORD-012900,3,OK,,2022-12-25 08:15:00
REV-008048,ORD-001190,3,Regular,,2023-04-29 09:40:00
REV-008049,ORD-014516,5,Buena calidad,,2024-06-29 01:26:00
REV-008050,ORD-002951,3,Buena calidad,Buena calidad,2023-04-04 00:03:00
REV-008051,ORD-003738,5,Muy bueno,Muy bueno,2024-03-15 17:06:00
REV-008052,ORD-004072,2,No lo recomiendo,,2021-06-13 18:49:00
REV-008053,ORD-005993,2,Llego roto,,2022-06-04 04:26:00
REV-008054,ORD-000944,3,Regular,Regular,2023-05-05 01:49:00
REV-008055,ORD-014519,4,,,2023-03-10 22:52:00
REV-008056,ORD-006000,1,Cumple expectativas,Cumple expectativas,2023-11-11 14:46:00
REV-008057,ORD-008473,4,Recomendado,,2022-09-23 15:33:00
REV-008058,ORD-003833,3,Buena calidad,,2023-08-16 00:58:00
REV-008059,ORD-005217,5,Cumple expectativas,,2021-04-23 08:10:00
REV-008060,ORD-003216,3,Regular,Regular,2024-06-18 22:44:00
REV-008061,ORD-011519,4,,,2021-06-20 11:10:00
REV-008062,ORD-000497,5,Pesimo,,2021-05-10 13:53:00
REV-008063,ORD-013303,4,Recomendado,Recomendado,2022-05-07 03:33:00
REV-008064,ORD-012993,1,Recomendado,Recomendado,2022-06-23 18:11:00
REV-004241,ORD-003935,1,OK,,2023-06-10 20:42:00
REV-008066,ORD-011997,2,Recomendado,,2024-05-06 16:41:00
REV-008067,ORD-010100,1,Muy bueno,,2023-11-29 02:30:00
REV-008068,ORD-006039,3,,,2022-11-02 20:23:00
REV-008069,ORD-014251,4,,,2023-12-25 06:09:00
REV-008070,ORD-008419,4,Muy bueno,Muy bueno,2022-09-18 08:01:00
REV-008071,ORD-001581,5,Recomendado,,2021-07-06 03:03:00
REV-008072,ORD-012192,5,Muy bueno,,2022-12-15 13:57:00
REV-008073,ORD-009166,4,Recomendado,Recomendado,2022-10-13 09:17:00
REV-008074,ORD-007580,4,Malo,,2021-12-31 07:48:00
REV-008075,ORD-004030,1,Cumple expectativas,Cumple expectativas,2021-12-21 19:39:00
REV-008076,ORD-005688,1,Llego roto,Llego roto,2023-08-04 02:08:00
REV-008077,ORD-010724,2,Pesimo,,2021-05-01 14:16:00
REV-008078,ORD-014164,2,Malo,Malo,2022-09-15 02:40:00
REV-008079,ORD-004395,2,Buena calidad,Buena calidad,2021-12-25 00:26:00
REV-008080,ORD-008173,3,Cumple expectativas,Cumple expectativas,2022-05-05 16:59:00
REV-008081,ORD-008065,,Regular,Regular,2023-12-30 06:36:00
REV-008082,ORD-009305,3,Mejor de lo esperado,,2022-03-22 00:07:00
REV-008083,ORD-012740,1,No lo recomiendo,,2021-04-28 09:15:00
REV-008084,ORD-003488,4,Malo,,2023-09-23 10:34:00
REV-008085,ORD-014211,1,Buena calidad,Buena calidad,2022-12-20 12:03:00
REV-008086,ORD-008630,4,Excelente producto,Excelente producto,2023-12-12 03:31:00
REV-008087,ORD-008728,3,Recomendado,,2023-02-26 15:44:00
REV-008088,ORD-005943,4,No lo recomiendo,,2021-07-03 03:45:00
REV-008089,ORD-007294,1,,,2023-08-29 13:06:00
REV-008090,ORD-014199,1,Pesimo,,2021-06-11 02:43:00
REV-008091,ORD-011826,1,No lo recomiendo,No lo recomiendo,2023-10-08 02:34:00
REV-008092,ORD-007352,3,,,2021-10-19 00:42:00
REV-008093,ORD-008639,2,Recomendado,,2021-11-04 00:54:00
REV-008094,ORD-008398,1,Muy bueno,,2023-03-18 04:19:00
REV-008095,ORD-003366,1,Malo,,2022-02-17 06:35:00
REV-008096,ORD-014922,5,Regular,Regular,2021-07-07 20:03:00
REV-008097,ORD-001287,1,Cumple expectativas,Cumple expectativas,2021-03-07 20:37:00
REV-008098,ORD-002069,4,Regular,Regular,2023-05-16 07:24:00
REV-008099,ORD-005445,3,Mejor de lo esperado,Mejor de lo esperado,2021-12-04 13:37:00
REV-008100,ORD-011189,5,Regular,Regular,2023-02-09 12:28:00
REV-008101,ORD-011949,3,No lo recomiendo,,2022-03-23 15:06:00
REV-008102,ORD-009471,1,Muy bueno,Muy bueno,2023-03-30 17:16:00
REV-008103,ORD-006428,4,Llego roto,Llego roto,2022-03-28 13:22:00
REV-008104,ORD-005976,4,Llego roto,Llego roto,2022-02-05 23:27:00
REV-008105,ORD-011728,5,Recomendado,,2022-07-03 13:54:00
REV-008106,ORD-010761,2,Buena calidad,,2021-07-24 02:36:00
