order_id,customer_id,status,order_date,approved_at,delivered_at
ORD-014433,CUST-02448,delivered,2023-08-08 17:44:00,2023-08-09 10:44:00,2023-08-21 10:44:00
ORD-014434,CUST-03167,processing,2024-04-16 05:34:00,2024-04-16 14:34:00,
ORD-014435,CUST-00629,delivered,2023-03-15 23:44:00,2023-03-17 22:44:00,2023-04-03 22:44:00
ORD-014436,CUST-04973,delivered,2023-10-27 05:10:00,2023-10-27 07:10:00,2023-11-25 07:10:00
ORD-014437,CUST-02549,delivered,2024-01-24 04:12:00,2024-01-24 19:12:00,2024-01-30 19:12:00
ORD-014438,CUST-03677,delivered,2021-01-27 19:41:00,2021-01-28 06:41:00,2021-02-18 06:41:00
ORD-014439,CUST-02508,returned,2023-07-01 01:41:00,2023-07-02 11:41:00,
ORD-014440,CUST-91827,delivered,2021-03-15 21:30:00,2021-03-17 14:30:00,2021-03-24 14:30:00
ORD-014441,CUST-02706,delivered,2022-06-13 18:55:00,2022-06-14 21:55:00,2022-07-12 21:55:00
ORD-014442,CUST-03898,delivered,2022-11-27 04:17:00,2022-11-27 07:17:00,2022-12-10 07:17:00
ORD-014443,CUST-03577,canceled,2021-06-19 04:13:00,,
ORD-014444,CUST-01976,delivered,2022-03-31 15:22:00,2022-04-01 07:22:00,2022-04-22 07:22:00
ORD-014445,CUST-00308,returned,2022-12-05 13:42:00,2022-12-07 05:42:00,
ORD-014446,CUST-01799,delivered,2022-07-11 21:15:00,2022-07-13 19:15:00,2022-07-30 19:15:00
ORD-014447,CUST-03400,processing,2024-02-12 02:06:00,2024-02-13 15:06:00,
ORD-014448,CUST-00393,delivered,2022-12-24 14:25:00,2022-12-24 23:25:00,2022-12-25 23:25:00
ORD-014449,CUST-04467,delivered,2024-03-28 11:32:00,2024-03-29 10:32:00,2024-04-19 10:32:00
ORD-014450,CUST-04127,delivered,2022-08-24 07:43:00,2022-08-26 07:43:00,2022-09-10 07:43:00
ORD-014451,CUST-03000,processing,2021-03-13 11:58:00,2021-03-14 19:58:00,
ORD-014452,CUST-01741,delivered,2022-05-01 01:13:00,2022-05-02 19:13:00,2022-05-20 19:13:00
ORD-014453,CUST-01331,delivered,2023-05-04 17:40:00,2023-05-06 00:40:00,2023-05-08 00:40:00
ORD-014454,CUST-03580,delivered,2022-06-29 09:39:00,2022-07-01 06:39:00,2022-07-03 06:39:00
ORD-014455,CUST-03976,delivered,2021-12-11 22:01:00,2021-12-13 03:01:00,2022-01-08 03:01:00
ORD-014456,CUST-01232,canceled,2022-07-29 11:40:00,,
ORD-014457,CUST-00935,shipped,2021-08-04 17:51:00,2021-08-05 23:51:00,
ORD-014458,CUST-00979,delivered,2022-07-19 05:22:00,2022-07-19 10:22:00,2022-07-30 10:22:00
ORD-014459,CUST-02529,returned,2023-04-16 13:07:00,2023-04-18 12:07:00,
ORD-014460,CUST-03028,canceled,2023-01-11 06:08:00,,
ORD-014461,CUST-02540,delivered,2022-09-12 06:34:00,2022-09-12 10:34:00,2022-09-21 10:34:00
ORD-014462,CUST-01852,delivered,2023-01-02 08:08:00,2023-01-02 15:08:00,2023-01-06 15:08:00
ORD-014463,CUST-02111,delivered,2022-04-29 18:13:00,2022-04-30 06:13:00,2022-05-29 06:13:00
ORD-014464,CUST-04682,delivered,2021-03-26 13:14:00,2021-03-28 09:14:00,2021-04-15 09:14:00
ORD-014465,CUST-01069,delivered,2021-10-27 11:17:00,2021-10-28 20:17:00,2021-11-21 20:17:00
ORD-014466,CUST-02158,canceled,2022-07-08 08:51:00,,
ORD-014467,CUST-01358,shipped,2021-02-09 07:57:00,2021-02-10 05:57:00,
ORD-014468,CUST-00160,processing,2022-06-29 21:53:00,2022-07-01 14:53:00,
ORD-014469,CUST-04563,delivered,2022-02-17 19:59:00,2022-02-18 03:59:00,2022-02-27 03:59:00
ORD-014470,CUST-04286,delivered,2024-03-18 20:36:00,2024-03-20 00:36:00,2024-03-31 00:36:00
ORD-014471,CUST-00352,delivered,2022-06-24 07:33:00,2022-06-25 13:33:00,2022-07-19 13:33:00
ORD-014472,CUST-04349,delivered,2021-12-10 01:20:00,2021-12-10 08:20:00,2021-12-16 08:20:00
ORD-014473,CUST-00093,canceled,2023-08-16 05:16:00,,
ORD-014474,CUST-03534,delivered,2021-03-03 16:10:00,2021-03-04 04:10:00,2021-03-18 04:10:00
ORD-014475,CUST-02083,delivered,2021-03-12 07:01:00,2021-03-12 18:01:00,2021-03-25 18:01:00
ORD-014476,CUST-02439,shipped,2021-03-06 11:53:00,2021-03-08 04:53:00,
ORD-014477,CUST-04630,delivered,2021-04-29 14:45:00,2021-05-01 02:45:00,2021-05-05 02:45:00
ORD-014478,CUST-04838,delivered,2022-10-25 09:34:00,2022-10-26 10:34:00,2022-11-21 10:34:00
ORD-014479,CUST-03561,delivered,2024-02-02 04:45:00,2024-02-03 11:45:00,2024-02-10 11:45:00
ORD-014480,CUST-02830,delivered,2022-04-26 16:58:00,2022-04-28 03:58:00,2022-05-08 03:58:00
ORD-014481,CUST-03656,delivered,2022-08-02 13:25:00,2022-08-02 18:25:00,2022-08-05 18:25:00
ORD-014482,CUST-00985,returned,2022-06-01 15:30:00,2022-06-02 11:30:00,
ORD-014483,CUST-04812,delivered,2023-06-19 23:09:00,2023-06-21 14:09:00,2023-07-21 14:09:00
ORD-014484,CUST-01462,delivered,2023-11-19 07:37:00,2023-11-20 15:37:00,2023-12-10 15:37:00
ORD-014485,CUST-03647,returned,2023-04-24 10:54:00,2023-04-25 09:54:00,
ORD-014486,CUST-03359,processing,2022-04-15 02:55:00,2022-04-16 11:55:00,
ORD-014487,CUST-04371,delivered,2021-09-10 12:10:00,2021-09-12 07:10:00,2021-10-01 07:10:00
ORD-014488,CUST-02417,delivered,2023-09-22 21:51:00,2023-09-23 10:51:00,2023-10-07 10:51:00
ORD-014489,CUST-97312,delivered,2022-09-04 00:53:00,2022-09-05 23:53:00,2022-09-22 23:53:00
ORD-014490,CUST-02083,delivered,2024-02-15 06:50:00,2024-02-16 21:50:00,2024-02-29 21:50:00
ORD-014491,CUST-01497,delivered,2021-09-23 12:15:00,2021-09-24 05:15:00,2021-10-12 05:15:00
ORD-014492,CUST-04055,processing,2021-05-22 19:34:00,2021-05-23 08:34:00,
ORD-014493,CUST-03580,canceled,2023-09-26 13:37:00,,
ORD-014494,CUST-03768,returned,2021-06-27 13:16:00,2021-06-27 23:16:00,
ORD-014495,CUST-01707,shipped,2022-07-14 00:47:00,2022-07-14 05:47:00,
ORD-014496,CUST-02359,delivered,2024-01-22 18:46:00,2024-01-22 21:46:00,2024-02-12 21:46:00
ORD-014497,CUST-03799,delivered,2021-10-25 06:36:00,2021-10-25 20:36:00,2021-11-07 20:36:00
ORD-014498,CUST-04664,shipped,2022-11-24 22:00:00,2022-11-25 14:00:00,
ORD-014499,CUST-00121,delivered,2023-08-15 13:44:00,2023-08-16 19:44:00,2023-09-06 19:44:00
ORD-014500,CUST-00712,canceled,2022-01-06 11:27:00,,
ORD-014501,CUST-01341,delivered,2024-04-24 06:44:00,2024-04-25 12:44:00,2024-05-04 12:44:00
ORD-014502,CUST-04974,delivered,2021-04-29 14:26:00,2021-04-30 20:26:00,2021-05-24 20:26:00
ORD-014503,CUST-04487,processing,2021-03-14 04:37:00,2021-03-16 03:37:00,
ORD-014504,CUST-00283,canceled,2023-10-31 00:22:00,,
ORD-014505,CUST-00179,delivered,2021-09-08 06:14:00,2021-09-09 03:14:00,2021-09-14 03:14:00
ORD-014506,CUST-02488,canceled,2024-06-25 08:36:00,,
ORD-014507,CUST-01953,delivered,2021-02-01 10:41:00,2021-02-02 12:41:00,2021-02-16 12:41:00
ORD-014508,CUST-03909,delivered,2021-09-16 09:39:00,2021-09-17 08:39:00,2021-10-13 08:39:00
ORD-014509,CUST-04532,shipped,2022-12-21 08:38:00,2022-12-22 03:38:00,
ORD-014510,CUST-04298,delivered,2024-02-16 20:31:00,2024-02-17 14:31:00,2024-03-06 14:31:00
ORD-014511,CUST-01628,processing,2024-06-26 03:47:00,2024-06-28 00:47:00,
ORD-014512,CUST-02069,delivered,2023-11-18 00:12:00,2023-11-19 13:12:00,2023-11-28 13:12:00
ORD-014513,CUST-01693,delivered,2023-04-26 07:54:00,2023-04-26 09:54:00,2023-05-01 09:54:00
ORD-014514,CUST-04621,delivered,2022-05-30 17:16:00,2022-05-31 08:16:00,2022-06-17 08:16:00
ORD-014515,CUST-00317,canceled,2024-01-09 04:44:00,,
ORD-014516,CUST-00581,shipped,2022-04-03 23:44:00,2022-04-05 10:44:00,
ORD-014517,CUST-00459,delivered,2021-12-06 23:24:00,2021-12-07 00:24:00,2022-01-04 00:24:00
ORD-014518,CUST-00328,shipped,2021-09-01 03:02:00,2021-09-01 11:02:00,
ORD-014519,CUST-03706,processing,2024-05-07 11:56:00,2024-05-09 03:56:00,
ORD-014520,CUST-00501,delivered,2024-02-18 06:57:00,2024-02-19 06:57:00,2024-03-11 06:57:00
ORD-014521,CUST-03137,canceled,2021-06-24 07:34:00,,
ORD-014522,CUST-01398,processing,2023-05-25 15:01:00,2023-05-26 02:01:00,
ORD-014523,CUST-04029,processing,2022-05-08 23:44:00,2022-05-10 12:44:00,
ORD-014524,CUST-01821,delivered,2023-03-29 13:28:00,2023-03-30 22:28:00,2023-04-11 22:28:00
ORD-014525,CUST-02427,delivered,,2022-09-20 03:08:00,2022-10-03 03:08:00
ORD-014526,CUST-00488,canceled,2021-05-25 06:45:00,,
ORD-014527,CUST-01553,delivered,2023-01-11 06:56:00,2023-01-11 09:56:00,2023-01-16 09:56:00
ORD-014528,CUST-04278,canceled,2021-10-30 04:46:00,,
ORD-014529,CUST-03835,delivered,2022-01-15 19:25:00,2022-01-15 22:25:00,2022-01-21 22:25:00
ORD-014530,CUST-00862,unknown,2022-01-16 05:47:00,2022-01-16 15:47:00,2022-01-26 15:47:00
ORD-014531,CUST-02825,processing,2022-03-20 10:27:00,2022-03-21 02:27:00,
ORD-014532,CUST-02766,delivered,2022-11-20 07:13:00,2022-11-20 19:13:00,2022-12-02 19:13:00
ORD-014533,CUST-03258,delivered,2021-12-17 23:29:00,2021-12-19 20:29:00,2021-12-23 20:29:00
ORD-014534,CUST-00104,shipped,2021-10-17 04:04:00,2021-10-17 21:04:00,
ORD-014535,CUST-92778,returned,2022-10-01 02:53:00,2022-10-01 09:53:00,
ORD-014536,CUST-98721,delivered,2022-01-25 05:27:00,2022-01-26 01:27:00,2022-01-29 01:27:00
ORD-014537,CUST-02373,canceled,2023-08-06 19:27:00,,
ORD-014538,CUST-05000,delivered,2024-06-21 19:58:00,2024-06-21 22:58:00,2024-07-03 22:58:00
ORD-014539,CUST-03504,delivered,2023-05-13 12:02:00,2023-05-14 02:02:00,2023-06-06 02:02:00
ORD-014540,CUST-02808,shipped,2024-03-29 02:10:00,2024-03-30 09:10:00,
ORD-014541,CUST-00487,processing,2024-01-04 14:42:00,2024-01-06 05:42:00,
ORD-014542,CUST-04384,canceled,2022-08-19 16:17:00,,
ORD-014543,CUST-00419,shipped,2021-07-15 07:13:00,2021-07-16 18:13:00,
ORD-014544,CUST-03622,delivered,2021-07-21 10:08:00,2021-07-22 03:08:00,2021-08-03 03:08:00
ORD-014545,CUST-01036,delivered,2021-01-20 09:17:00,2021-01-21 19:17:00,2021-02-13 19:17:00
ORD-014546,CUST-00896,processing,2021-03-29 05:04:00,2021-03-30 17:04:00,
ORD-014547,CUST-02232,delivered,2021-05-26 15:30:00,2021-05-27 21:30:00,2021-06-05 21:30:00
ORD-014548,CUST-03156,returned,2021-09-01 09:36:00,2021-09-01 21:36:00,
ORD-014549,CUST-04498,shipped,2021-02-23 10:33:00,2021-02-24 23:33:00,
ORD-014550,CUST-04712,delivered,2022-09-12 00:37:00,2022-09-12 08:37:00,2022-10-05 08:37:00
ORD-014551,CUST-03865,delivered,2024-03-15 10:50:00,2024-03-15 12:50:00,2024-04-06 12:50:00
ORD-014552,CUST-02357,delivered,2024-03-21 22:47:00,2024-03-23 05:47:00,2024-04-12 05:47:00
ORD-014553,CUST-02699,delivered,2022-03-26 12:46:00,2022-03-27 23:46:00,2022-04-16 23:46:00
ORD-014554,CUST-00724,delivered,2023-02-06 21:20:00,2023-02-08 03:20:00,2023-02-14 03:20:00
ORD-014555,CUST-02110,delivered,2021-08-14 22:14:00,2021-08-15 04:14:00,2021-09-07 04:14:00
ORD-014556,CUST-04136,returned,2023-09-02 10:23:00,2023-09-04 03:23:00,
ORD-014557,CUST-02583,processing,2022-05-05 15:09:00,2022-05-06 14:09:00,
ORD-014558,CUST-02268,delivered,2023-05-09 01:43:00,2023-05-09 23:43:00,2023-05-17 23:43:00
ORD-014559,CUST-00890,delivered,2023-06-16 01:54:00,2023-06-17 00:54:00,2023-07-03 00:54:00
ORD-014560,CUST-02107,delivered,2022-10-30 11:15:00,2022-10-30 16:15:00,2022-11-27 16:15:00
ORD-014561,CUST-01886,delivered,2021-08-19 14:05:00,2021-08-20 10:05:00,2021-08-30 10:05:00
ORD-014562,CUST-01313,delivered,2024-05-21 01:00:00,2024-05-21 12:00:00,2024-06-10 12:00:00
ORD-014563,CUST-04680,delivered,2021-05-13 11:22:00,2021-05-14 07:22:00,2021-05-26 07:22:00
ORD-014564,CUST-04501,shipped,2021-04-30 02:39:00,2021-05-01 00:39:00,
ORD-014565,CUST-00811,delivered,2022-10-27 10:23:00,2022-10-27 13:23:00,2022-11-02 13:23:00
ORD-014566,CUST-03505,processing,2023-04-02 08:03:00,2023-04-02 12:03:00,
ORD-014567,CUST-02128,delivered,2023-03-17 16:23:00,2023-03-19 07:23:00,2023-04-05 07:23:00
ORD-014568,CUST-04175,canceled,2024-04-09 11:22:00,,
ORD-014569,CUST-00609,shipped,2023-03-20 14:06:00,2023-03-22 05:06:00,
ORD-014570,CUST-00354,processing,2021-05-23 18:19:00,2021-05-23 22:19:00,
ORD-014571,CUST-01535,shipped,2023-03-03 12:43:00,2023-03-05 00:43:00,
ORD-014572,CUST-04036,delivered,2024-04-01 21:00:00,2024-04-03 12:00:00,2024-04-13 12:00:00
ORD-014573,CUST-00771,shipped,2021-03-28 17:12:00,2021-03-30 07:12:00,
ORD-014574,CUST-04336,processing,2022-09-06 17:53:00,2022-09-08 12:53:00,
ORD-014575,CUST-02203,processing,2023-07-14 16:22:00,2023-07-15 09:22:00,
ORD-014576,CUST-00934,delivered,2021-05-16 00:34:00,2021-05-16 20:34:00,2021-06-06 20:34:00
ORD-001460,CUST-04409,delivered,2022-09-19 10:01:00,2022-09-21 01:01:00,2022-10-01 01:01:00
ORD-014578,CUST-00945,delivered,2021-07-22 21:45:00,2021-07-23 00:45:00,2021-08-02 00:45:00
ORD-014579,CUST-01184,shipped,2021-03-16 14:32:00,2021-03-18 03:32:00,
ORD-014580,CUST-00878,processing,2023-01-13 22:20:00,2023-01-15 12:20:00,
ORD-014581,CUST-04580,delivered,2022-02-25 09:12:00,2022-02-27 00:12:00,2022-03-13 00:12:00
ORD-014582,CUST-01381,delivered,2021-04-19 02:15:00,2021-04-19 14:15:00,2021-04-25 14:15:00
ORD-014583,CUST-03119,delivered,2023-02-11 19:37:00,2023-02-12 02:37:00,2023-03-11 02:37:00
ORD-014584,CUST-00304,shipped,2021-01-06 16:16:00,2021-01-07 12:16:00,
ORD-014585,CUST-00762,delivered,2023-04-18 12:52:00,2023-04-19 11:52:00,2023-04-21 11:52:00
ORD-014586,CUST-01835,delivered,2022-06-22 03:03:00,2022-06-23 19:03:00,2022-06-29 19:03:00
ORD-014587,CUST-04236,delivered,2021-03-08 08:56:00,2021-03-09 00:56:00,2021-03-12 00:56:00
ORD-014588,CUST-01161,canceled,2023-02-02 12:41:00,,
ORD-014589,CUST-02082,delivered,2021-05-17 01:33:00,2021-05-17 05:33:00,2021-05-24 05:33:00
ORD-014590,CUST-03748,delivered,2023-05-04 01:08:00,2023-05-05 05:08:00,2023-06-04 05:08:00
ORD-014591,CUST-04259,processing,2024-01-02 06:55:00,2024-01-03 18:55:00,
ORD-014592,CUST-02976,delivered,2022-05-22 15:47:00,2022-05-23 18:47:00,2022-06-07 18:47:00
ORD-014593,CUST-01283,delivered,2022-05-23 09:48:00,2022-05-24 23:48:00,2022-06-03 23:48:00
ORD-014594,CUST-01740,Canceled,2023-06-12 14:21:00,2023-06-13 21:21:00,2023-07-12 21:21:00
ORD-014595,CUST-00946,delivered,2021-11-09 11:03:00,2021-11-09 22:03:00,2021-11-19 22:03:00
ORD-014596,CUST-03809,processing,2024-04-30 09:35:00,2024-05-01 22:35:00,
ORD-014597,CUST-99144,delivered,2023-02-22 20:08:00,2023-02-24 08:08:00,2023-03-09 08:08:00
ORD-014598,CUST-00515,delivered,2023-10-26 14:51:00,2023-10-27 21:51:00,2023-10-28 21:51:00
ORD-014599,CUST-03802,shipped,2022-02-16 06:01:00,2022-02-18 06:01:00,
ORD-014600,CUST-02089,delivered,2024-03-08 22:37:00,2024-03-09 04:37:00,2024-04-05 04:37:00
ORD-014601,CUST-04408,delivered,2021-03-27 17:04:00,2021-03-29 12:04:00,2021-04-08 12:04:00
ORD-014602,CUST-04223,delivered,2023-02-27 00:42:00,2023-02-28 19:42:00,2023-03-17 19:42:00
ORD-014603,CUST-04129,delivered,2024-04-12 15:33:00,2024-04-13 17:33:00,2024-05-05 17:33:00
ORD-014604,CUST-03561,delivered,2022-11-24 06:31:00,2022-11-26 04:31:00,2022-12-24 04:31:00
ORD-014605,CUST-03019,processing,2024-02-21 05:01:00,2024-02-22 04:01:00,
ORD-014606,CUST-01926,returned,2022-11-25 13:38:00,2022-11-27 08:38:00,
ORD-014607,CUST-01316,delivered,2022-01-27 04:15:00,2022-01-28 21:15:00,2022-02-05 21:15:00
ORD-014608,CUST-04469,returned,2021-11-07 21:11:00,2021-11-09 04:11:00,
ORD-014609,CUST-01618,shipped,2023-03-15 18:44:00,2023-03-17 10:44:00,
ORD-014610,CUST-04727,delivered,2022-03-22 19:07:00,2022-03-24 07:07:00,2022-04-05 07:07:00
ORD-014611,CUST-02735,delivered,2022-12-02 03:18:00,2022-12-03 02:18:00,2022-12-31 02:18:00
ORD-014612,CUST-03426,delivered,2022-01-19 15:01:00,2022-01-19 18:01:00,2022-01-30 18:01:00
ORD-014613,CUST-00760,delivered,2021-05-01 11:54:00,2021-05-03 08:54:00,2021-05-08 08:54:00
ORD-014614,CUST-02837,shipped,2023-11-03 03:42:00,2023-11-03 16:42:00,
ORD-014615,CUST-01632,processing,2024-01-28 06:15:00,2024-01-30 04:15:00,
ORD-014616,CUST-04051,delivered,2022-07-02 09:40:00,2022-07-03 03:40:00,2022-07-18 03:40:00
ORD-014617,CUST-00904,canceled,2021-03-08 22:06:00,,
ORD-014618,CUST-00460,Canceled,2021-10-22 01:08:00,2021-10-22 12:08:00,
ORD-014619,CUST-03687,delivered,2021-08-27 23:10:00,2021-08-29 18:10:00,2021-09-02 18:10:00
ORD-014620,CUST-99048,processing,2022-06-08 18:44:00,2022-06-10 15:44:00,
ORD-014621,CUST-00152,processing,2022-01-25 07:42:00,2022-01-26 02:42:00,
ORD-014622,CUST-01690,delivered,2023-09-12 04:23:00,2023-09-12 11:23:00,2023-09-23 11:23:00
ORD-014623,CUST-04532,canceled,2023-11-18 06:35:00,,
ORD-014624,CUST-02109,delivered,2022-06-11 02:28:00,2022-06-12 19:28:00,2022-07-07 19:28:00
ORD-014625,CUST-01073,delivered,2022-01-25 02:51:00,2022-01-25 15:51:00,2022-02-01 15:51:00
ORD-014626,CUST-01203,shipped,2022-08-14 16:20:00,2022-08-16 13:20:00,
ORD-014627,CUST-04629,delivered,2023-07-17 03:51:00,2023-07-18 20:51:00,2023-07-31 20:51:00
ORD-014628,CUST-01471,shipped,2021-07-12 07:03:00,2021-07-13 10:03:00,
ORD-014629,CUST-00522,delivered,2022-02-13 14:23:00,2022-02-13 16:23:00,2022-03-12 16:23:00
ORD-014630,CUST-00386,,2023-08-06 03:43:00,2023-08-07 15:43:00,2023-08-11 15:43:00
ORD-014631,CUST-03666,canceled,2021-06-21 11:06:00,,
ORD-014632,CUST-04662,delivered,2022-12-19 04:52:00,2022-12-20 12:52:00,2023-01-05 12:52:00
ORD-014633,CUST-02823,delivered,2023-08-23 12:59:00,2023-08-23 21:59:00,2023-09-17 21:59:00
ORD-014634,CUST-03696,delivered,2022-10-26 21:50:00,2022-10-27 08:50:00,2022-11-16 08:50:00
ORD-014635,CUST-03622,delivered,2022-04-22 16:29:00,2022-04-23 21:29:00,2022-05-20 21:29:00
ORD-014636,CUST-00799,delivered,2021-07-11 10:42:00,2021-07-12 15:42:00,2021-07-21 15:42:00
ORD-014637,CUST-00782,processing,2021-07-18 21:25:00,2021-07-19 01:25:00,
ORD-014638,CUST-02641,canceled,2021-05-23 13:38:00,,
ORD-014639,CUST-01745,delivered,2021-09-29 15:05:00,2021-10-01 10:05:00,2021-10-19 10:05:00
ORD-014640,CUST-00170,delivered,2021-11-14 11:27:00,2021-11-14 18:27:00,2021-12-10 18:27:00
ORD-014641,CUST-04876,delivered,2023-06-07 16:05:00,2023-06-08 19:05:00,2023-06-11 19:05:00
ORD-014642,CUST-02954,returned,2021-08-11 20:13:00,2021-08-12 01:13:00,
ORD-014643,CUST-01298,delivered,2021-04-13 20:51:00,2021-04-15 07:51:00,2021-04-19 07:51:00
ORD-014644,CUST-04497,delivered,2022-12-23 19:27:00,2022-12-23 20:27:00,2023-01-04 20:27:00
ORD-014645,CUST-04440,shipped,2021-08-21 16:09:00,2021-08-23 05:09:00,
ORD-014646,CUST-03884,returned,2024-01-24 19:31:00,2024-01-26 00:31:00,
ORD-014647,CUST-00110,shipped,2024-04-13 20:12:00,2024-04-15 19:12:00,
ORD-014648,CUST-00380,processing,2021-07-08 22:07:00,2021-07-10 10:07:00,
ORD-014649,CUST-03760,canceled,2023-11-11 20:27:00,,
ORD-014650,CUST-02225,delivered,2021-12-29 13:56:00,2021-12-30 05:56:00,2022-01-24 05:56:00
ORD-014651,CUST-04638,shipped,2024-06-15 07:59:00,2024-06-15 10:59:00,
ORD-014652,CUST-01212,delivered,2023-01-22 13:27:00,2023-01-23 02:27:00,2023-02-01 02:27:00
ORD-014653,CUST-00331,delivered,2021-11-14 06:23:00,2021-11-16 03:23:00,2021-11-18 03:23:00
ORD-014654,CUST-01550,processing,2022-12-10 12:37:00,2022-12-11 21:37:00,
ORD-014655,CUST-00726,delivered,2023-11-12 16:52:00,2023-11-14 15:52:00,2023-12-14 15:52:00
ORD-014656,CUST-01001,delivered,2022-10-14 06:12:00,2022-10-15 22:12:00,2022-11-06 22:12:00
ORD-014657,CUST-04910,delivered,2022-07-26 17:59:00,2022-07-28 00:59:00,2022-08-18 00:59:00
ORD-014658,CUST-04200,delivered,2023-11-16 05:31:00,2023-11-17 04:31:00,2023-12-03 04:31:00
ORD-014659,CUST-00052,canceled,2023-05-15 05:36:00,,
ORD-014660,CUST-03947,delivered,2021-01-08 08:31:00,2021-01-08 17:31:00,2021-01-13 17:31:00
ORD-014661,CUST-93411,delivered,2021-01-28 08:21:00,2021-01-30 04:21:00,2021-02-09 04:21:00
ORD-014662,CUST-03967,delivered,2021-05-16 10:07:00,2021-05-18 05:07:00,2021-05-27 05:07:00
ORD-014663,CUST-01253,shipped,2021-09-06 16:19:00,2021-09-08 14:19:00,
ORD-014664,CUST-01394,canceled,2023-01-11 21:42:00,,
ORD-014665,CUST-02599,delivered,2023-02-15 21:22:00,2023-02-17 01:22:00,2023-03-17 01:22:00
ORD-014666,CUST-00678,delivered,2022-06-01 06:09:00,2022-06-01 11:09:00,2022-06-13 11:09:00
ORD-014667,CUST-00623,delivered,2023-04-22 22:47:00,2023-04-24 22:47:00,2023-05-12 22:47:00
ORD-014668,CUST-00304,canceled,2023-10-26 05:15:00,,
ORD-014669,CUST-03873,shipped,2022-12-06 00:50:00,2022-12-07 16:50:00,
ORD-014670,CUST-03746,processing,2024-05-22 11:50:00,2024-05-23 00:50:00,
ORD-014671,CUST-02022,processing,2021-10-22 16:14:00,2021-10-23 16:14:00,
ORD-014672,CUST-01867,delivered,2022-03-29 02:36:00,2022-03-29 07:36:00,2022-04-20 07:36:00
ORD-014673,CUST-01219,delivered,2022-03-29 11:00:00,2022-03-30 07:00:00,2022-04-01 07:00:00
ORD-014674,CUST-04337,delivered,2023-07-25 19:16:00,2023-07-27 01:16:00,2023-08-22 01:16:00
ORD-014675,CUST-00782,delivered,2021-06-08 07:36:00,2021-06-09 09:36:00,2021-06-25 09:36:00
ORD-014676,CUST-04290,delivered,2024-01-16 02:02:00,2024-01-16 23:02:00,2024-01-19 23:02:00
ORD-014677,CUST-03732,processing,2022-01-02 04:56:00,2022-01-02 05:56:00,
ORD-014678,CUST-03131,shipped,2023-03-03 22:08:00,2023-03-04 16:08:00,
ORD-014679,CUST-02630,delivered,2024-04-09 03:28:00,2024-04-10 14:28:00,2024-04-12 14:28:00
ORD-014680,CUST-04095,delivered,2024-03-17 22:01:00,2024-03-19 22:01:00,2024-04-07 22:01:00
ORD-014681,CUST-02575,delivered,2023-04-22 08:50:00,2023-04-23 01:50:00,2023-05-18 01:50:00
ORD-014682,CUST-00803,delivered,2022-08-13 14:49:00,2022-08-13 19:49:00,2022-08-30 19:49:00
ORD-014683,CUST-02193,shipped,2024-03-17 12:29:00,2024-03-18 06:29:00,
ORD-014684,CUST-04591,processing,2021-05-04 10:48:00,2021-05-06 03:48:00,
ORD-014685,CUST-03769,delivered,2022-12-10 05:24:00,2022-12-12 03:24:00,2022-12-19 03:24:00
ORD-014686,CUST-00276,delivered,2022-02-16 04:30:00,2022-02-18 00:30:00,2022-03-02 00:30:00
ORD-014687,CUST-03717,delivered,2023-08-28 14:36:00,2023-08-29 14:36:00,2023-09-08 14:36:00
ORD-014688,CUST-01275,delivered,2021-02-21 11:18:00,2021-02-22 13:18:00,2021-02-24 13:18:00
ORD-014689,CUST-01647,shipped,2022-04-07 20:42:00,2022-04-08 01:42:00,
ORD-014690,CUST-00473,delivered,2021-10-16 21:10:00,2021-10-18 19:10:00,2021-11-10 19:10:00
ORD-014691,CUST-03666,delivered,2023-10-13 08:56:00,2023-10-13 16:56:00,2023-11-05 16:56:00
ORD-014692,CUST-01042,processing,2021-10-10 23:59:00,2021-10-11 03:59:00,
ORD-014693,CUST-04251,shipped,2022-04-10 05:50:00,2022-04-10 16:50:00,
ORD-014694,CUST-01426,processing,2021-12-22 16:12:00,2021-12-24 00:12:00,
ORD-014695,CUST-02425,delivered,2021-08-10 06:37:00,2021-08-11 06:37:00,2021-08-16 06:37:00
ORD-014696,CUST-04916,shipped,2022-07-20 14:38:00,2022-07-21 13:38:00,
ORD-014697,CUST-00535,delivered,2022-10-27 03:47:00,2022-10-27 13:47:00,2022-11-05 13:47:00
ORD-014698,CUST-01505,delivered,2021-08-22 15:50:00,2021-08-24 09:50:00,2021-09-08 09:50:00
ORD-014699,CUST-03426,delivered,2023-06-07 07:47:00,2023-06-08 03:47:00,2023-07-02 03:47:00
ORD-014700,CUST-03035,delivered,2022-08-09 11:54:00,2022-08-11 04:54:00,2022-08-25 04:54:00
ORD-014701,CUST-00790,delivered,2022-11-17 19:57:00,2022-11-19 05:57:00,2022-12-08 05:57:00
ORD-014702,CUST-01668,delivered,2021-09-15 07:05:00,2021-09-16 00:05:00,2021-09-18 00:05:00
ORD-014703,CUST-03125,delivered,2023-08-08 22:43:00,2023-08-10 11:43:00,2023-08-26 11:43:00
ORD-014704,CUST-02533,delivered,2024-05-18 11:56:00,2024-05-18 14:56:00,2024-05-25 14:56:00
ORD-014705,CUST-00142,,2022-05-08 08:29:00,,
ORD-014706,CUST-01921,delivered,2023-08-18 10:37:00,2023-08-20 09:37:00,2023-08-27 09:37:00
